"GPS","Date","n.x","n.y","nDiff","meanLat.x","meanLat.y","meanLatDiff","sdLat.x","sdLat.y","sdLatDiff","meanLong.x","meanLong.y","meanLongDiff","sdLong.x","sdLong.y","sdLongDiff","meanDist.x","meanDist.y","meanDistDiff","sdDist.x","sdDist.y","sdDistDiff","meanCourse.x","meanCourse.y","meanCourseDiff","sdCourse.x","sdCourse.y","sdCourseDiff","meanRate.x","meanRate.y","meanRateDiff","sdRate.x","sdRate.y","sdRateDiff","meanElev.x","meanElev.y","meanElevDiff","sdElev.x","sdElev.y","sdElevDiff"
88,2018-03-25,83,63,20,32.0537006746988,32.0547834126984,-0.00108273799961722,0.00204003607756519,0.000604784542677651,0.00143525153488754,-109.346434783133,-109.346730793651,0.000296010518269441,0.000718041238848363,0.000540293921165373,0.00017774731768299,42.3713444747952,37.7796518730159,4.59169260177931,41.3728309723498,38.9174044712055,2.45542650114437,158.084337349398,155.698412698413,2.38592465098489,97.1803960983697,90.9364604333681,6.24393566500162,2.60843373493976,2.10151624311635,0.506917491823407,1.60230054268604,1.34478726144132,0.257513281244721,1875.02102403771,1896,-20.978975962289,17.6023779402277,0,17.6023779402277
88,2018-03-26,64,78,-14,32.0535260625,32.0531325128205,0.000393549679486682,0.00164260264712729,0.00105865285314395,0.000583949793983335,-109.345414171875,-109.345344820513,-6.93513621854436e-05,0.000906318955640949,0.000800964706383392,0.000105354249257557,92.3217838277969,56.403059025641,35.9187248021559,189.163294345936,93.3182592069096,95.8450351390259,177.234375,172.846153846154,4.38822115384616,109.299754162215,113.658759830968,-4.35900566875308,4.3515625,3.38759610250665,0.963966397493353,6.216644125773,5.1497946477893,1.0668494779837,1871.61784935016,1899.10256410256,-27.4847147524079,25.0824998060582,19.2492804679759,5.83321933808233
88,2018-03-27,91,99,-8,32.0543733076923,32.055035050505,-0.000661742812738453,0.00121356986423724,0.000674337140498497,0.000539232723738745,-109.346274747253,-109.346188171717,-8.65755355761166e-05,0.000987622100393489,0.000923313797238715,6.43083031547738e-05,55.9268682979451,55.6502972525253,0.2765710454198,84.5040453973919,86.9993335617951,-2.49528816440321,186.43956043956,172.020202020202,14.4193584193584,115.624027567438,110.810831618756,4.81319594868188,4.09340659340659,4.50335179600532,-0.409945202598722,7.33299699528405,7.72067612447713,-0.387679129193075,1865.79169304846,1897.14141414141,-31.3497210929524,28.9443300386126,11.3569273124291,17.5874027261835
88,2018-03-28,122,110,12,32.0552824672131,32.0548350909091,0.0004473763040167,0.000454966680905442,0.00107808200863721,-0.000623115327731765,-109.34509607377,-109.345118381818,2.23080476899895e-05,0.00071489745167703,0.000844113410157514,-0.000129215958480484,47.0467103962459,50.1525936,-3.1058832037541,59.4992050894048,68.4561537504746,-8.95694866106988,168.614754098361,177.590909090909,-8.97615499254843,105.2692295479,102.673821775879,2.59540777202048,4.33606557377049,4.11550013379479,0.220565439975706,5.36197301749017,5.25027226331393,0.111700754176245,1911.64189172951,1896,15.6418917295082,19.4744812985575,0,19.4744812985575
88,2018-03-29,83,81,2,32.0543337831325,32.0550196419753,-0.000685858842778941,0.00108322893609981,0.00064296215496385,0.00044026678113596,-109.346154746988,-109.34577317284,-0.000381574148448749,0.00144163723696684,0.00100311665311373,0.000438520583853105,76.8646490772892,48.3617073333333,28.5029417439558,159.68203536956,91.7746450284025,67.9073903411576,174.66265060241,171.407407407407,3.25524319500221,97.8290291982101,102.232061724512,-4.40303252630201,4.12289156626506,3.01618566558659,1.10670590067847,7.04261116523439,5.40802077019695,1.63459039503744,1872.10925440012,1898.43209876543,-26.3228443653115,31.5940639080676,21.8888888888889,9.70517501917868
88,2018-03-30,98,87,11,32.0552615510204,32.0547507356322,0.000510815388224728,0.000456790960841032,0.00109374461816352,-0.00063695365732249,-109.34506172449,-109.345224632184,0.00016290769411853,0.000610801362764541,0.000815117128335143,-0.000204315765570602,41.4104916527857,45.2968945057471,-3.88640285296141,91.4604630830006,96.8712212558862,-5.41075817288555,168.010204081633,174.666666666667,-6.65646258503401,104.264779406568,106.061814651324,-1.79703524475637,2.96836734693878,3.059360494995,-0.0909931480562247,6.30840703892985,6.69350098549824,-0.38509394656839,1913.21415990551,1896,17.2141599055103,9.60594002490407,0,9.60594002490407
88,2018-03-31,71,76,-5,32.0541453380282,32.0546151052632,-0.000469767234989149,0.00100850598048565,0.000735305425501374,0.000273200554984276,-109.346543535211,-109.346603184211,5.96489992545912e-05,0.00100211396316598,0.000891862017886454,0.000110251945279527,54.9414032957324,58.0355977368421,-3.09419444110971,100.344018607564,96.5444665881438,3.79955201941991,152.422535211268,157.513157894737,-5.09062268346923,103.254562261271,105.870674998138,-2.61611273686763,2.69718309859155,3.27795886912087,-0.580775770529319,3.14533540482619,3.50408197929444,-0.358746574468256,1856.5303594031,1898.59210526316,-42.0617458600593,24.4201987802099,22.5974497862503,1.82274899395957
88,2018-04-01,95,90,5,32.0539490842105,32.0545308555556,-0.000581771345025572,0.00126756422190891,0.00143680083582301,-0.000169236613914095,-109.347164063158,-109.348097166667,0.000933103508771183,0.00144167765608448,0.0010813520277251,0.000360325628359378,65.8665599768316,31.9210474222222,33.9455125546094,178.905109701152,23.6247203462119,155.28038935494,183.347368421053,175,8.34736842105264,106.141391892081,102.720740660286,3.42065123179508,4.14421052631579,2.41370861562902,1.73050191068677,6.54431238833067,1.84036927292806,4.70394311540261,1838.62517732337,1896,-57.3748226766315,25.6309631424582,0,25.6309631424582
88,2018-04-02,98,97,1,32.0567498571429,32.0560915257732,0.000658331369656651,0.000445248245364852,0.00140201301774741,-0.000956764772382558,-109.348915408163,-109.348432793814,-0.000482614348825905,0.00068696811607954,0.000899458459043182,-0.000212490342963642,39.4121587367245,47.8425686391753,-8.43040990245076,41.5291859567518,52.0712210865795,-10.5420351298277,162.397959183673,169.896907216495,-7.49894803282137,113.987315246168,114.56798241438,-0.580667168212358,3.28367346938776,3.93116241109276,-0.647488941705008,3.77459477930395,4.60070835856723,-0.826113579263279,1873.4717656349,1893.89690721649,-20.4251415815968,14.2771544425843,11.8334664335963,2.44368800898794
88,2018-04-03,89,77,12,32.054685988764,32.0548544675325,-0.000168478768422631,0.000920187054778297,0.000793235058154265,0.000126951996624032,-109.347198898876,-109.348144701299,0.000945802422307906,0.000651722648151091,0.00212206048741232,-0.00147033783926123,44.2097331276742,38.6779989090909,5.53173421858325,64.8005702136498,59.089743122946,5.71082709070375,176.943820224719,179.909090909091,-2.9652706843718,102.163901242358,104.458904261082,-2.29500301872397,3.40786516853933,2.83026396933922,0.577601199200101,5.58871071322889,5.12930518183371,0.459405531395174,1847.79411401652,1881.57142857143,-33.7773145549118,29.5345468659533,32.4383741932414,-2.90382732728814
