"","Index","Date","Time","Latitude","Longitude","Altitude","Speed","Course","Distance","Type","Timeout","MSVs_QCN","Weight.Criteria","SleepTime","EHPE","Satelite.ID","Satelite"
"22",500," 2017/12/12"," 15:29:57",43.326397,-117.10482,1157.429932,2520,150,24.818965," 00(00000001)",23," C6"," 32",0,2544,302125056,"  ---X--X- ------X- ---X---- --------"
"23",501," 2017/12/12"," 15:37:31",43.32634,-117.104965,1192.76001,3456,229,13.340663," 00(00000001)",42," C5"," 34",0,2944,302518272,"  ---X--X- ----X--- ---X---- --------"
"24",502," 2017/12/12"," 15:46:49",43.326267,-117.104858,1254.839966,540,234,11.815301," 00(00000001)",53," C5"," 34",0,2816,302125568,"  ---X--X- ------X- ---X--X- --------"
"25",503," 2017/12/12"," 15:58:06",43.326313,-117.105034,1135.199951,0,123,15.079268," 00(00000001)",21," B6"," 3C",0,1504,302125568,"  ---X--X- ------X- ---X--X- --------"
"26",504," 2017/12/12"," 16:08:36",43.326283,-117.104988,1140.679932,0,140,5.022563," 00(00000001)",31," C9"," 3C",0,1648,335696384,"  ---X-X-- ------X- -X-X--X- --------"
"27",505," 2017/12/12"," 16:18:30",43.326294,-117.104942,1177.880005,1620,152,3.915393," 00(00000001)",32," B8"," 32",0,2368,335548928,"  ---X-X-- -------- ---X--X- --------"
"28",506," 2017/12/12"," 16:29:41",43.326298,-117.104874,1161.689941,0,14,5.570424," 00(00000001)",16," B5"," 3C",0,896,335598208,"  ---X-X-- -------- XX-X--X- X-------"
"29",507," 2017/12/12"," 16:41:09",43.317924,-117.113754,1171.459961,8856,10,1176.000723," 00(00000001)",12," B8"," 3C",0,1024,67293824,"  -----X-- ------X- XX-X--X- X-------"
"30",508," 2017/12/12"," 16:46:20",43.317898,-117.113663,1173,0,288,7.979683," 00(00000001)",10," B8"," 3C",0,1264,67293824,"  -----X-- ------X- XX-X--X- X-------"
"31",509," 2017/12/12"," 16:53:54",43.332733,-117.11171,1163.549927,14040,77,1657.164897," 00(00000001)",18," B9"," 3C",0,1632,67293824,"  -----X-- ------X- XX-X--X- X-------"
"32",510," 2017/12/12"," 17:00:07",43.331413,-117.11013,1140.079956,0,0,194.566738," 00(00000001)",18," B9"," 3C",0,1600,67289728,"  -----X-- ------X- XX----X- X-------"
"33",511," 2017/12/12"," 17:18:40",43.331665,-117.110046,1136.160034,0,157,28.806716," 00(00000001)",21," B7"," 3C",0,1872,67256960,"  -----X-- ------X- -X----X- X-------"
"34",512," 2017/12/12"," 17:24:26",43.331657,-117.110016,1141.5,0,299,2.610055," 00(00000001)",21," B7"," 3C",0,1856,67256960,"  -----X-- ------X- -X----X- X-------"
"35",513," 2017/12/12"," 17:30:28",43.331738,-117.110062,1146.890015,0,167,9.646513," 00(00000001)",21," A7"," 3C",0,3072,67256960,"  -----X-- ------X- -X----X- X-------"
"36",514," 2017/12/12"," 17:36:09",43.331738,-117.110107,1147.819946,0,90,3.702502," 00(00000001)",19," A7"," 3C",0,2256,67256960,"  -----X-- ------X- -X----X- X-------"
"37",515," 2017/12/12"," 17:41:53",43.332047,-117.111839,1160.25,5184,286,144.229765," 00(00000001)",21," A8"," 3C",0,2992,67256960,"  -----X-- ------X- -X----X- X-------"
"38",516," 2017/12/12"," 17:47:54",43.335148,-117.112144,1150.289917,2844,21,345.736448," 00(00000001)",21," A8"," 3C",0,2192,67256960,"  -----X-- ------X- -X----X- X-------"
"39",517," 2017/12/12"," 17:54:05",43.337177,-117.112823,1150.169922,0,192,232.24716," 00(00000001)",18," A7"," 3C",0,752,67256960,"  -----X-- ------X- -X----X- X-------"
"40",518," 2017/12/12"," 18:00:08",43.337193,-117.112839,1141.319946,1332,202,2.09802," 00(00000001)",27," B8"," 34",0,2976,67125888,"  -----X-- -------- -X----X- X-------"
"41",519," 2017/12/12"," 18:07:58",43.337296,-117.11274,1141.380005,792,320,13.982386," 00(00000001)",100," B7"," 34",0,2832,-2080374144,"  X----X-- -------- ------X- X-------"
"42",520," 2017/12/12"," 18:20:22",43.336155,-117.111702,1157.119995,2700,258,152.076948," 00(00000001)",21," A7"," 3C",0,1792,-2080373120,"  X----X-- -------- -----XX- X-------"
"43",521," 2017/12/12"," 18:32:45",43.336163,-117.111717,1164.380005,0,67,1.497546," 00(00000001)",21," B7"," 3C",0,1792,-2080373120,"  X----X-- -------- -----XX- X-------"
"44",522," 2017/12/12"," 18:42:12",43.336842,-117.112099,1148.689941,2592,343,81.563204," 00(00000001)",20," B9"," 3C",0,1904,-2080373120,"  X----X-- -------- -----XX- X-------"
"45",523," 2017/12/12"," 18:51:21",43.338337,-117.113152,1147.910034,2628,333,186.810906," 00(00000001)",21," BA"," 3C",0,2256,-2080373120,"  X----X-- -------- -----XX- X-------"
"46",524," 2017/12/12"," 18:59:01",43.339291,-117.113747,1141.719971,0,322,116.45375," 00(00000001)",21," B6"," 3C",0,1648,-2080373120,"  X----X-- -------- -----XX- X-------"
"47",525," 2017/12/12"," 19:06:56",43.336914,-117.113129,1150.97998,3276,147,268.945603," 00(00000001)",17," BB"," 3C",0,800,-2080373120,"  X----X-- -------- -----XX- X-------"
"48",526," 2017/12/12"," 19:14:36",43.335873,-117.112198,1152.880005,3024,154,138.117446," 00(00000001)",21," BA"," 3C",0,1120,-2080373120,"  X----X-- -------- -----XX- X-------"
"49",527," 2017/12/12"," 19:22:00",43.334259,-117.112503,1152.339966,3312,163,181.115699," 00(00000001)",21," BA"," 3C",0,1056,-2080373120,"  X----X-- -------- -----XX- X-------"
"50",528," 2017/12/12"," 19:28:13",43.332378,-117.112808,1157.719971,0,31,210.569906," 00(00000001)",20," BA"," 3C",0,1072,-2080373120,"  X----X-- -------- -----XX- X-------"
"51",529," 2017/12/12"," 19:34:25",43.329895,-117.112808,1162.829956,3240,184,276.137914," 00(00000001)",21," BA"," 3C",0,688,-2080373120,"  X----X-- -------- -----XX- X-------"
"52",530," 2017/12/12"," 19:40:37",43.327496,-117.112549,1163.51001,0,201,267.629811," 00(00000001)",20," B8"," 3C",0,1424,-2080373120,"  X----X-- -------- -----XX- X-------"
"53",531," 2017/12/12"," 19:46:52",43.326874,-117.112289,1150.429932,540,275,72.254229," 00(00000001)",24," B9"," 34",0,2880,-2147481984,"  X------- -------- -----XX- X-------"
"54",532," 2017/12/12"," 19:53:31",43.325634,-117.112389,1152.76001,828,179,138.090122," 00(00000001)",30," B8"," 3C",0,2464,-2145376639,"  X------- --X----- --X--XX- X------X"
"55",533," 2017/12/12"," 20:00:36",43.32476,-117.112679,1154.709961,2664,192,99.926967," 00(00000001)",20," B8"," 3C",0,1008,-2145377151,"  X------- --X----- --X--X-- X------X"
"56",534," 2017/12/12"," 20:07:41",43.322525,-117.113876,1158.109985,3132,226,266.784508," 00(00000001)",21," B9"," 3C",0,1552,-2145377151,"  X------- --X----- --X--X-- X------X"
"57",535," 2017/12/12"," 20:14:28",43.319496,-117.115372,1166.280029,4500,168,357.86102," 00(00000001)",21," BA"," 3C",0,1152,-2145377151,"  X------- --X----- --X--X-- X------X"
"58",536," 2017/12/12"," 20:21:13",43.317535,-117.114952,1172.069946,324,154,220.652915," 00(00000001)",21," B9"," 3C",0,2160,-2145377151,"  X------- --X----- --X--X-- X------X"
"59",537," 2017/12/12"," 20:27:52",43.3176,-117.113876,1152.359985,0,114,87.327317," 00(00000001)",32," BA"," 3C",0,2800,-2145377279,"  X------- --X----- --X--X-- -------X"
"60",538," 2017/12/12"," 20:35:12",43.317673,-117.115425,1164.089966,0,128,125.555983," 00(00000001)",21," B9"," 3C",0,4304,-2145377279,"  X------- --X----- --X--X-- -------X"
"61",539," 2017/12/12"," 20:42:32",43.317741,-117.115372,1181.439941,0,180,8.772853," 00(00000001)",21," AA"," 3C",0,2528,-2145377279,"  X------- --X----- --X--X-- -------X"
"62",540," 2017/12/12"," 20:49:18",43.317299,-117.114212,1149.22998,0,344,105.938684," 00(00000001)",20," B8"," 3C",0,2208,-2145377279,"  X------- --X----- --X--X-- -------X"
"63",541," 2017/12/12"," 20:56:03",43.317936,-117.115845,1156.030029,0,164,149.882554," 00(00000001)",21," B7"," 3C",0,3408,-2145377279,"  X------- --X----- --X--X-- -------X"
"64",542," 2017/12/12"," 21:02:32",43.317959,-117.115768,1173.949951,216,357,6.676361," 00(00000001)",21," B9"," 3C",0,2112,-1054858240,"  XX-----X --X----- --X--X-- --------"
"65",543," 2017/12/12"," 21:08:51",43.318523,-117.115326,1161.25,2988,7,72.267688," 00(00000001)",8," BA"," 3C",0,1504,-1054858239,"  XX-----X --X----- --X--X-- -------X"
"66",544," 2017/12/12"," 21:13:47",43.320221,-117.115128,1163.209961,0,344,189.438784," 00(00000001)",15," BB"," 3C",0,1376,-1054858239,"  XX-----X --X----- --X--X-- -------X"
"67",545," 2017/12/12"," 21:18:39",43.320721,-117.115112,1161.880005,2844,345,55.580632," 00(00000001)",11," BB"," 3C",0,1120,-1054858239,"  XX-----X --X----- --X--X-- -------X"
"68",546," 2017/12/12"," 21:23:38",43.321907,-117.114525,1159.609985,0,340,140.21755," 00(00000001)",17," B8"," 3C",0,1456,-1054858239,"  XX-----X --X----- --X--X-- -------X"
"69",547," 2017/12/12"," 21:28:36",43.323322,-117.113258,1156.959961,3096,14,187.779761," 00(00000001)",17," B9"," 3C",0,1680,-1054858239,"  XX-----X --X----- --X--X-- -------X"
"70",548," 2017/12/12"," 21:33:29",43.325089,-117.11274,1158.219971,2340,24,200.826883," 00(00000001)",12," B8"," 3C",0,1248,-1054858239,"  XX-----X --X----- --X--X-- -------X"
"71",549," 2017/12/12"," 21:38:30",43.327106,-117.112312,1159.849976,3024,8,227.034391," 00(00000001)",19," B9"," 3C",0,2176,-1054858239,"  XX-----X --X----- --X--X-- -------X"
"72",550," 2017/12/12"," 21:43:25",43.328064,-117.112427,1158.059937,0,211,106.869584," 00(00000001)",13," B8"," 3C",0,1680,-1054858239,"  XX-----X --X----- --X--X-- -------X"
"73",551," 2017/12/12"," 21:48:17",43.329136,-117.112831,1172.299927,3096,0,123.599222," 00(00000001)",12," B7"," 3C",0,1776,-1054858239,"  XX-----X --X----- --X--X-- -------X"
"74",552," 2017/12/12"," 21:53:09",43.330719,-117.112991,1170.969971,2556,200,176.508985," 00(00000001)",11," B8"," 3C",0,2256,-1054858239,"  XX-----X --X----- --X--X-- -------X"
"75",553," 2017/12/12"," 21:58:00",43.330681,-117.112907,1163.130005,0,329,8.004366," 00(00000001)",10," A7"," 3C",0,1968,-1054858239,"  XX-----X --X----- --X--X-- -------X"
"76",554," 2017/12/12"," 22:03:20",43.330765,-117.112968,1166.119995,360,322,10.557222," 00(00000001)",38," A8"," 3C",0,1552,-1019206651,"  XX----XX -X------ --X--X-- -----X-X"
"77",555," 2017/12/12"," 22:08:49",43.330795,-117.112991,1155.969971,0,227,3.86554," 00(00000001)",11," B8"," 3C",0,432,-1019206651,"  XX----XX -X------ --X--X-- -----X-X"
"78",556," 2017/12/12"," 22:13:41",43.330822,-117.112953,1157.22998,0,141,4.282101," 00(00000001)",10," B9"," 3C",0,912,-1019206651,"  XX----XX -X------ --X--X-- -----X-X"
"79",557," 2017/12/12"," 22:18:31",43.330811,-117.112999,1173.140015,0,121,3.915131," 00(00000001)",9," B9"," 3C",0,960,-1019206651,"  XX----XX -X------ --X--X-- -----X-X"
"80",558," 2017/12/12"," 22:23:22",43.330788,-117.11293,1165.949951,0,283,6.109206," 00(00000001)",9," B9"," 3C",0,512,-1019206651,"  XX----XX -X------ --X--X-- -----X-X"
"81",559," 2017/12/12"," 22:28:13",43.330593,-117.112907,1160.349976,0,96,21.711993," 00(00000001)",10," B8"," 3C",0,1040,-1019206651,"  XX----XX -X------ --X--X-- -----X-X"
"82",560," 2017/12/12"," 22:33:03",43.32925,-117.112923,1165.839966,2700,171,149.314695," 00(00000001)",8," BB"," 3C",0,832,-1019206651,"  XX----XX -X------ --X--X-- -----X-X"
"83",561," 2017/12/12"," 22:37:54",43.328072,-117.112297,1169.140015,0,61,140.499357," 00(00000001)",9," BA"," 3C",0,848,-1019207675,"  XX----XX -X------ --X----- -----X-X"
"84",562," 2017/12/12"," 22:42:46",43.327858,-117.112228,1163.079956,0,55,24.394486," 00(00000001)",10," BA"," 3C",0,1184,-1035984891,"  XX----X- -X------ --X----- -----X-X"
"85",563," 2017/12/12"," 22:47:48",43.32798,-117.112259,1174.619995,0,160,13.796233," 00(00000001)",20," BB"," 3C",0,768,-1035984891,"  XX----X- -X------ --X----- -----X-X"
"86",564," 2017/12/12"," 22:52:50",43.328037,-117.112228,1162.329956,0,325,6.824692," 00(00000001)",21," BA"," 3C",0,1232,1111498757,"  -X----X- -X------ --X----- -----X-X"
"87",565," 2017/12/12"," 22:57:52",43.328011,-117.112267,1167.22998,0,353,4.282203," 00(00000001)",20," BA"," 3C",0,1040,1111498757,"  -X----X- -X------ --X----- -----X-X"
"88",566," 2017/12/12"," 23:02:51",43.328018,-117.112213,1195.880005,0,53,4.402363," 00(00000001)",17," A9"," 3C",0,848,1111498757,"  -X----X- -X------ --X----- -----X-X"
"89",567," 2017/12/12"," 23:07:54",43.328014,-117.112221,1156.189941,0,236,0.748841," 00(00000001)",20," A8"," 3C",0,1184,1111498757,"  -X----X- -X------ --X----- -----X-X"
"90",568," 2017/12/12"," 23:13:14",43.328056,-117.112259,1153.569946,0,155,5.593909," 00(00000001)",20," A8"," 3C",0,896,1111498757,"  -X----X- -X------ --X----- -----X-X"
"91",569," 2017/12/12"," 23:18:42",43.32798,-117.112282,1153.189941,0,0,8.683163," 00(00000001)",10," B7"," 3C",0,784,1111498757,"  -X----X- -X------ --X----- -----X-X"
"92",570," 2017/12/12"," 23:23:32",43.327961,-117.112167,1177.919922,0,156,9.496683," 00(00000001)",9," B6"," 3C",0,784,1111498757,"  -X----X- -X------ --X----- -----X-X"
"93",571," 2017/12/12"," 23:28:29",43.327732,-117.112358,1154.76001,0,129,29.761611," 00(00000001)",14," B8"," 3C",0,1024,1111498757,"  -X----X- -X------ --X----- -----X-X"
"94",572," 2017/12/12"," 23:33:25",43.326988,-117.112335,1159.849976,0,231,82.734839," 00(00000001)",15," B9"," 3C",0,1232,1111498757,"  -X----X- -X------ --X----- -----X-X"
"95",573," 2017/12/12"," 23:38:27",43.326496,-117.11277,1161.929932,0,42,65.050131," 00(00000001)",20," B7"," 3C",0,1280,1111498756,"  -X----X- -X------ --X----- -----X--"
"96",574," 2017/12/12"," 23:43:29",43.326328,-117.11274,1176.640015,0,310,18.826243," 00(00000001)",21," B7"," 3C",0,1616,1111498756,"  -X----X- -X------ --X----- -----X--"
"97",575," 2017/12/12"," 23:48:53",43.325768,-117.112717,1154.809937,1188,205,62.381203," 00(00000001)",24," B7"," 32",0,2432,1111490564,"  -X----X- -X------ -------- -----X--"
"98",576," 2017/12/12"," 23:54:37",43.325478,-117.112816,1169.059937,1008,165,33.22063," 00(00000001)",29," C7"," 32",0,2288,1111490564,"  -X----X- -X------ -------- -----X--"
"99",577," 2017/12/13"," 00:01:16",43.325577,-117.113007,1167.079956,504,233,18.965039," 00(00000001)",30," C6"," 38",0,2736,1111490564,"  -X----X- -X------ -------- -----X--"
"100",578," 2017/12/13"," 00:08:43",43.325638,-117.113091,1163.219971,1080,289,9.599261," 00(00000001)",26," A7"," 38",0,2608,1111490564,"  -X----X- -X------ -------- -----X--"
"101",579," 2017/12/13"," 00:16:34",43.325562,-117.113045,1185.880005,900,203,9.256406," 00(00000001)",33," A7"," 36",0,2256,1111490564,"  -X----X- -X------ -------- -----X--"
"102",580," 2017/12/13"," 00:25:09",43.326092,-117.112976,1166.299927,1980,16,59.221363," 00(00000001)",42," B9"," 32",0,3312,1111490564,"  -X----X- -X------ -------- -----X--"
"103",581," 2017/12/13"," 00:35:05",43.329979,-117.112808,1162.51001,0,346,432.447479," 00(00000001)",52," CA"," 40",0,2016,37748836,"  ------X- -X------ -------- -XX--X--"
"104",582," 2017/12/13"," 00:46:12",43.331219,-117.112854,1164.429932,2628,349,137.906582," 00(00000001)",19," B9"," 3C",0,1296,37748836,"  ------X- -X------ -------- -XX--X--"
"105",583," 2017/12/13"," 00:56:05",43.332432,-117.112717,1156.97998,2592,15,135.344202," 00(00000001)",17," CA"," 3C",0,1264,37748836,"  ------X- -X------ -------- -XX--X--"
"106",584," 2017/12/13"," 01:04:35",43.336037,-117.111732,1157.429932,0,334,408.672538," 00(00000001)",21," CA"," 3C",0,1600,37748836,"  ------X- -X------ -------- -XX--X--"
"107",585," 2017/12/13"," 01:12:34",43.336071,-117.111649,1171.059937,0,312,7.787373," 00(00000001)",26," C7"," 3C",0,2240,104857796,"  -----XX- -X------ -------- XX---X--"
"108",586," 2017/12/13"," 01:20:14",43.336147,-117.111748,1150.900024,0,166,11.675375," 00(00000001)",21," C9"," 3C",0,992,104857796,"  -----XX- -X------ -------- XX---X--"
"109",587," 2017/12/13"," 01:27:48",43.336124,-117.111732,1155.280029,0,104,2.828467," 00(00000001)",14," A8"," 3C",0,912,104857796,"  -----XX- -X------ -------- XX---X--"
"110",588," 2017/12/13"," 01:32:39",43.336143,-117.111725,1155.929932,0,4,2.208811," 00(00000001)",8," B8"," 3C",0,704,104857796,"  -----XX- -X------ -------- XX---X--"
"111",589," 2017/12/13"," 01:37:35",43.33614,-117.111893,1151.359985,0,71,13.581481," 00(00000001)",14," B7"," 3C",0,656,104857796,"  -----XX- -X------ -------- XX---X--"
"112",590," 2017/12/13"," 01:42:36",43.336227,-117.112114,1163.309937,0,193,20.380858," 00(00000001)",18," BA"," 3C",0,544,104857796,"  -----XX- -X------ -------- XX---X--"
"113",591," 2017/12/13"," 01:47:28",43.336235,-117.11216,1159.51001,0,126,3.798182," 00(00000001)",10," C9"," 3C",0,608,104857796,"  -----XX- -X------ -------- XX---X--"
"114",592," 2017/12/13"," 01:52:20",43.336243,-117.112175,1154.23999,0,242,1.497545," 00(00000001)",9," C9"," 3C",0,832,104857796,"  -----XX- -X------ -------- XX---X--"
"115",593," 2017/12/13"," 01:57:15",43.336273,-117.112114,1165.530029,0,353,5.990178," 00(00000001)",12," CA"," 3C",0,976,104857792,"  -----XX- -X------ -------- XX------"
"116",594," 2017/12/13"," 02:02:37",43.336258,-117.112106,1161.969971,216,255,1.805416," 00(00000001)",41," C9"," 36",0,1456,71303360,"  -----X-- -X------ -------- XX------"
"117",595," 2017/12/13"," 02:08:34",43.336262,-117.112137,1160.419922,288,49,2.504335," 00(00000001)",23," C7"," 32",0,1600,71303360,"  -----X-- -X------ -------- XX------"
"118",596," 2017/12/13"," 02:15:19",43.336262,-117.112556,1154.969971,396,146,33.937071," 00(00000001)",36," B9"," 32",0,1776,742392000,"  --X-XX-- -X------ -------- XX------"
"119",597," 2017/12/13"," 02:22:45",43.336357,-117.112892,1145.76001,0,11,29.147135," 00(00000001)",21," A8"," 3C",0,1136,742392000,"  --X-XX-- -X------ -------- XX------"
"120",598," 2017/12/13"," 02:30:24",43.33622,-117.113152,1144.400024,0,10,25.948253," 00(00000001)",21," A9"," 3C",0,1232,742392000,"  --X-XX-- -X------ -------- XX------"
"121",599," 2017/12/13"," 02:37:12",43.336151,-117.113319,1147.25,0,322,15.574721," 00(00000001)",21," A7"," 3C",0,624,742392000,"  --X-XX-- -X------ -------- XX------"
"122",600," 2017/12/13"," 02:43:59",43.336025,-117.11338,1143.630005,0,270,14.842672," 00(00000001)",20," A9"," 3C",0,752,742392000,"  --X-XX-- -X------ -------- XX------"
"123",601," 2017/12/13"," 02:50:45",43.33588,-117.113266,1139.189941,0,182,18.587017," 00(00000001)",21," 98"," 3C",0,768,742392000,"  --X-XX-- -X------ -------- XX------"
"124",602," 2017/12/13"," 02:57:47",43.335648,-117.113052,1166.02002,0,109,31.112702," 00(00000001)",20," A8"," 3C",0,672,742392000,"  --X-XX-- -X------ -------- XX------"
"125",603," 2017/12/13"," 03:04:14",43.335323,-117.113037,1149.429932,0,184,36.075988," 00(00000001)",21," AA"," 3C",0,1056,742392000,"  --X-XX-- -X------ -------- XX------"
"126",604," 2017/12/13"," 03:10:42",43.335175,-117.113075,1142.449951,0,22,16.828064," 00(00000001)",21," AA"," 3C",0,848,742392000,"  --X-XX-- -X------ -------- XX------"
"127",605," 2017/12/13"," 03:16:50",43.334911,-117.113113,1171.949951,0,304,29.430238," 00(00000001)",19," B9"," 3C",0,1072,742392000,"  --X-XX-- -X------ -------- XX------"
"128",606," 2017/12/13"," 03:22:55",43.334545,-117.113052,1175.26001,0,257,41.018919," 00(00000001)",18," BA"," 3C",0,560,742392000,"  --X-XX-- -X------ -------- XX------"
"129",607," 2017/12/13"," 03:28:47",43.334469,-117.113235,1165.699951,0,58,17.067105," 00(00000001)",20," BA"," 3C",0,1120,742392000,"  --X-XX-- -X------ -------- XX------"
"130",608," 2017/12/13"," 03:34:37",43.334335,-117.113274,1173.609985,0,87,15.163323," 00(00000001)",19," B9"," 3C",0,800,742392000,"  --X-XX-- -X------ -------- XX------"
"131",609," 2017/12/13"," 03:40:25",43.334072,-117.113441,1173.189941,0,278,32.263115," 00(00000001)",17," AA"," 3C",0,1040,742392000,"  --X-XX-- -X------ -------- XX------"
"132",610," 2017/12/13"," 03:45:55",43.333256,-117.113113,1169.679932,0,138,94.571976," 00(00000001)",16," A9"," 3C",0,1280,742392000,"  --X-XX-- -X------ -------- XX------"
"133",611," 2017/12/13"," 03:51:19",43.333122,-117.113129,1164.809937,0,112,14.897332," 00(00000001)",11," AA"," 3C",0,1072,742392000,"  --X-XX-- -X------ -------- XX------"
"134",612," 2017/12/13"," 03:56:17",43.332985,-117.113121,1168.97998,0,338,15.282762," 00(00000001)",21," B8"," 3C",0,2704,738197696,"  --X-XX-- -------- -------- XX------"
"135",613," 2017/12/13"," 04:01:37",43.332573,-117.113281,1166.52002,1944,206,47.608423," 00(00000001)",43," BA"," 32",0,3520,738197632,"  --X-XX-- -------- -------- X-------"
"136",614," 2017/12/13"," 04:09:03",43.332329,-117.114082,1164.209961,468,147,70.250307," 00(00000001)",30," C9"," 36",0,2192,671089792,"  --X-X--- -------- -----X-- X-------"
"137",615," 2017/12/13"," 04:16:48",43.332169,-117.114433,1153.52002,0,248,33.513123," 00(00000001)",14," BA"," 3C",0,1312,738198656,"  --X-XX-- -------- -----X-- X-------"
"138",616," 2017/12/13"," 04:21:45",43.332108,-117.114479,1149.569946,0,268,7.731041," 00(00000001)",21," CB"," 3C",0,1152,738198656,"  --X-XX-- -------- -----X-- X-------"
"139",617," 2017/12/13"," 04:28:24",43.331997,-117.114372,1170.429932,396,288,15.031664," 00(00000001)",37," CC"," 3A",0,2288,671089856,"  --X-X--- -------- -----X-- XX------"
"140",618," 2017/12/13"," 04:35:59",43.332054,-117.11451,1174.51001,0,73,12.800722," 00(00000001)",21," C8"," 3C",0,2544,671089856,"  --X-X--- -------- -----X-- XX------"
"141",619," 2017/12/13"," 04:43:32",43.331879,-117.114655,1138.77002,0,257,22.763677," 00(00000001)",20," CA"," 3C",0,864,671089856,"  --X-X--- -------- -----X-- XX------"
"142",620," 2017/12/13"," 04:50:48",43.331875,-117.114441,1180.109985,0,343,17.283508," 00(00000001)",21," CA"," 3C",0,4128,671089856,"  --X-X--- -------- -----X-- XX------"
"143",621," 2017/12/13"," 04:58:10",43.331715,-117.114677,1161.709961,0,287,26.140529," 00(00000001)",27," CB"," 3C",0,1936,671089856,"  --X-X--- -------- -----X-- XX------"
