"","Index","Date","Time","Latitude","Longitude","Altitude","Speed","Course","Distance","Type","Timeout","MSVs_QCN","Weight.Criteria","SleepTime","EHPE","Satelite.ID","Satelite"
"453",1967," 2017/12/14"," 18:28:58",43.285217,-117.185928,1382.929932,0,354,9.287885," 00(00000001)",21," B7"," 3C",0,1360,67248768,"  -----X-- ------X- --X---X- X-------"
"454",1968," 2017/12/14"," 18:38:01",43.285248,-117.185905,1385.069946,216,229,3.866205," 00(00000001)",21," B6"," 3C",0,2128,67248768,"  -----X-- ------X- --X---X- X-------"
"455",1969," 2017/12/14"," 18:46:27",43.285267,-117.185829,1374.650024,0,340,6.529595," 00(00000001)",20," B7"," 3C",0,3120,67248768,"  -----X-- ------X- --X---X- X-------"
"456",1970," 2017/12/14"," 18:54:16",43.28548,-117.186218,1389.02002,0,345,39.448645," 00(00000001)",21," B6"," 3C",0,4272,67248768,"  -----X-- ------X- --X---X- X-------"
"457",1971," 2017/12/14"," 19:01:47",43.285351,-117.185905,1373.75,0,179,29.138989," 00(00000001)",20," B5"," 3C",0,2992,67248768,"  -----X-- ------X- --X---X- X-------"
"458",1972," 2017/12/14"," 19:08:41",43.28569,-117.185692,1380.349976,0,353,41.523207," 00(00000001)",21," B8"," 3C",0,1456,67248768,"  -----X-- ------X- --X---X- X-------"
"459",1973," 2017/12/14"," 19:15:15",43.285778,-117.185608,1379.400024,2304,14,11.888047," 00(00000001)",21," B7"," 3C",0,2896,67248768,"  -----X-- ------X- --X---X- X-------"
"460",1974," 2017/12/14"," 19:22:03",43.286705,-117.185341,1387.829956,1296,155,105.316315," 00(00000001)",34," B6"," 3C",0,4640,140929,"  -------- ------X- --X--XX- X------X"
"461",1975," 2017/12/14"," 19:29:19",43.287834,-117.18515,1386.659912,3564,25,126.501388," 00(00000001)",10," B5"," 3C",0,800,67118721,"  -----X-- -------- --X--XX- X------X"
"462",1976," 2017/12/14"," 19:34:23",43.288227,-117.184914,1403.929932,0,70,47.699959," 00(00000001)",19," B7"," 3C",0,960,67249793,"  -----X-- ------X- --X--XX- X------X"
"463",1977," 2017/12/14"," 19:40:20",43.288559,-117.184708,1402.030029,0,31,40.494958," 00(00000001)",20," B6"," 3C",0,1600,140929,"  -------- ------X- --X--XX- X------X"
"464",1978," 2017/12/14"," 19:46:32",43.288593,-117.184624,1418.22998,0,89,7.791997," 00(00000001)",19," B7"," 3C",0,1056,140929,"  -------- ------X- --X--XX- X------X"
"465",1979," 2017/12/14"," 19:52:28",43.288815,-117.184464,1415.359985,0,234,27.810664," 00(00000001)",20," B9"," 3C",0,1888,140929,"  -------- ------X- --X--XX- X------X"
"466",1980," 2017/12/14"," 19:58:41",43.288914,-117.184486,1411.780029,0,175,11.183062," 00(00000001)",21," B9"," 3C",0,1392,140929,"  -------- ------X- --X--XX- X------X"
"467",1981," 2017/12/14"," 20:06:30",43.289402,-117.185158,1401.929932,4464,345,76.817127," 00(00000001)",116," B8"," 42",0,3472,1075840133,"  -X------ --X----- -----X-- X----X-X"
"468",1982," 2017/12/14"," 20:19:54",43.290482,-117.185783,1423.179932,0,325,130.284064," 00(00000001)",27," B7"," 3C",0,2144,1075840005,"  -X------ --X----- -----X-- -----X-X"
"469",1983," 2017/12/14"," 20:33:26",43.290794,-117.185066,1405.030029,1836,114,67.668643," 00(00000001)",21," A6"," 3C",0,3632,1075840005,"  -X------ --X----- -----X-- -----X-X"
"470",1984," 2017/12/14"," 20:43:47",43.290947,-117.183945,1454.98999,0,130,92.344414," 00(00000001)",23," A6"," 3C",0,3152,1075840005,"  -X------ --X----- -----X-- -----X-X"
"471",1985," 2017/12/14"," 20:54:02",43.290848,-117.184097,1452.859985,468,49,16.557495," 00(00000001)",35," B7"," 3A",0,2160,-1071634939,"  XX------ --X----- --X--XX- -----X-X"
"472",1986," 2017/12/14"," 21:03:19",43.290764,-117.184143,1454.130005,0,1,10.040439," 00(00000001)",10," B7"," 3C",0,976,-1071634939,"  XX------ --X----- --X--XX- -----X-X"
"473",1987," 2017/12/14"," 21:08:12",43.290783,-117.184189,1443.059937,0,273,4.269089," 00(00000001)",10," B6"," 3C",0,992,-1071634939,"  XX------ --X----- --X--XX- -----X-X"
"474",1988," 2017/12/14"," 21:13:06",43.290794,-117.184174,1448.51001,0,169,1.773286," 00(00000001)",12," B5"," 3C",0,1008,-1071635963,"  XX------ --X----- --X---X- -----X-X"
"475",1989," 2017/12/14"," 21:18:08",43.290848,-117.184189,1441.559937,0,114,6.06551," 00(00000001)",21," B8"," 3C",0,1600,-1071635963,"  XX------ --X----- --X---X- -----X-X"
"476",1990," 2017/12/14"," 21:23:30",43.290794,-117.184151,1438.73999,0,66,6.693117," 00(00000001)",21," B6"," 3C",0,1072,-1071635451,"  XX------ --X----- --X--X-- -----X-X"
"477",1991," 2017/12/14"," 21:29:06",43.291031,-117.184021,1446.669922,0,120,28.316538," 00(00000001)",19," B6"," 3C",0,1440,-1071635451,"  XX------ --X----- --X--X-- -----X-X"
"478",1992," 2017/12/14"," 21:35:02",43.291225,-117.183769,1450.5,0,149,29.719028," 00(00000001)",20," B8"," 3C",0,1584,-1071635451,"  XX------ --X----- --X--X-- -----X-X"
"479",1993," 2017/12/14"," 21:40:59",43.291649,-117.183144,1466.109985,1692,45,69.142558," 00(00000001)",21," B7"," 3C",0,1360,-1071635451,"  XX------ --X----- --X--X-- -----X-X"
"480",1994," 2017/12/14"," 21:46:37",43.291801,-117.183105,1467,0,45,17.24562," 00(00000001)",20," 97"," 3C",0,1696,-1071635451,"  XX------ --X----- --X--X-- -----X-X"
"481",1995," 2017/12/14"," 21:52:31",43.29187,-117.183067,1461.449951,0,173,8.235765," 00(00000001)",19," B7"," 3C",0,1264,-1071635451,"  XX------ --X----- --X--X-- -----X-X"
"482",1996," 2017/12/14"," 21:58:26",43.292027,-117.183144,1460.900024,0,174,18.454865," 00(00000001)",20," A9"," 3C",0,1776,-1071635451,"  XX------ --X----- --X--X-- -----X-X"
"483",1997," 2017/12/14"," 22:04:21",43.291962,-117.183151,1488.909912,0,337,7.237365," 00(00000001)",21," A6"," 3C",0,2464,-1071635452,"  XX------ --X----- --X--X-- -----X--"
"484",1998," 2017/12/14"," 22:10:34",43.292019,-117.18322,1468.339966,0,310,8.447931," 00(00000001)",21," B8"," 3C",0,2560,-1071635452,"  XX------ --X----- --X--X-- -----X--"
"485",1999," 2017/12/14"," 22:16:46",43.292171,-117.183464,1457.97998,0,317,26.044563," 00(00000001)",20," B8"," 3C",0,3888,-1071635452,"  XX------ --X----- --X--X-- -----X--"
"486",2000," 2017/12/14"," 22:22:57",43.292145,-117.183067,1476.439941,0,29,32.246246," 00(00000001)",20," B7"," 3C",0,3472,-1071635452,"  XX------ --X----- --X--X-- -----X--"
"487",2001," 2017/12/14"," 22:29:18",43.292271,-117.182686,1487.179932,0,80,33.899224," 00(00000001)",30," B8"," 3C",0,4432,1075847172,"  -X------ --X----- --X----- -----X--"
"488",2002," 2017/12/14"," 22:36:40",43.29245,-117.182419,1506.23999,1260,136,29.402863," 00(00000001)",57," B7"," 32",0,4624,1075847172,"  -X------ --X----- --X----- -----X--"
"489",2003," 2017/12/14"," 22:46:37",43.292442,-117.182144,1489.669922,1440,147,22.245559," 00(00000001)",53," B9"," 32",0,4032,1075847172,"  -X------ --X----- --X----- -----X--"
"490",2004," 2017/12/14"," 22:58:37",43.292152,-117.1819,1486.919922,3312,124,37.811123," 00(00000001)",53," A9"," 32",0,5776,1075847172,"  -X------ --X----- --X----- -----X--"
"491",2005," 2017/12/14"," 23:11:50",43.292072,-117.181419,1486.599976,1476,140,39.908432," 00(00000001)",60," B8"," 32",0,5920,1075847172,"  -X------ --X----- --X----- -----X--"
"492",2006," 2017/12/14"," 23:26:36",43.291931,-117.181076,1490.179932,396,59,31.912845," 00(00000001)",64," C8"," 32",0,2416,1109426180,"  -X----X- --X----- X------- -----X--"
"493",2007," 2017/12/14"," 23:42:02",43.291321,-117.181175,1481.039917,1008,331,68.341085," 00(00000001)",21," B8"," 3C",0,1792,1109426180,"  -X----X- --X----- X------- -----X--"
"494",2008," 2017/12/14"," 23:55:49",43.292252,-117.182014,1491.419922,756,253,123.796717," 00(00000001)",44," A8"," 3A",0,2464,35684388,"  ------X- --X----- X------- --X--X--"
