"","Index","Date","Time","Latitude","Longitude","Altitude","Speed","Course","Distance","Type","Timeout","MSVs_QCN","Weight.Criteria","SleepTime","EHPE","Satelite.ID","Satelite"
"12",954," 2017/12/12"," 14:26:01",43.603764,-116.723114,777.089966,100728,268,6403.194572," 00(00000001)",10," BA"," 3C",0,560,319836176,"  ---X--XX ---X---- -X-X---- ---X----"
"13",955," 2017/12/12"," 14:31:08",43.569149,-116.792618,718.659973,111276,179,6793.534306," 00(00000001)",6," B8"," 3C",0,1200,303058960,"  ---X--X- ---X---- -X-X---- ---X----"
"14",956," 2017/12/12"," 14:36:19",43.545368,-116.82843,687.579956,65016,269,3914.111661," 00(00000001)",9," B6"," 3C",0,528,319836176,"  ---X--XX ---X---- -X-X---- ---X----"
"15",957," 2017/12/12"," 14:41:31",43.545933,-116.851212,692.890015,0,298,1837.181765," 00(00000001)",8," B8"," 3C",0,608,319836176,"  ---X--XX ---X---- -X-X---- ---X----"
"16",958," 2017/12/12"," 14:46:43",43.488064,-116.862251,768.26001,109836,166,6496.017911," 00(00000001)",10," C7"," 3C",0,640,303058960,"  ---X--X- ---X---- -X-X---- ---X----"
"17",959," 2017/12/12"," 14:52:06",43.407486,-116.865379,1190.599976,88128,206,8963.40591," 00(00000001)",21," C7"," 3C",0,1200,303058960,"  ---X--X- ---X---- -X-X---- ---X----"
"18",960," 2017/12/12"," 14:57:19",43.35371,-116.936424,1290.669922,109800,234,8289.883867," 00(00000001)",8," B6"," 3C",0,544,269504528,"  ---X---- ---X---- -X-X---- ---X----"
"19",961," 2017/12/12"," 15:02:31",43.32243,-116.985336,1253.900024,69840,346,5267.4246," 00(00000001)",8," B6"," 3C",0,560,303058960,"  ---X--X- ---X---- -X-X---- ---X----"
"20",962," 2017/12/12"," 15:07:44",43.33287,-117.040504,1181.400024,67968,282,4610.9806," 00(00000001)",8," B8"," 3C",0,688,303058960,"  ---X--X- ---X---- -X-X---- ---X----"
"21",963," 2017/12/12"," 15:12:59",43.324921,-117.09903,1149.030029,38844,243,4815.697802," 00(00000001)",10," B7"," 3C",0,768,303058960,"  ---X--X- ---X---- -X-X---- ---X----"
"22",964," 2017/12/12"," 15:18:25",43.326359,-117.10498,1152.789917,0,357,507.240542," 00(00000001)",20," B4"," 3C",0,1664,303058960,"  ---X--X- ---X---- -X-X---- ---X----"
"23",965," 2017/12/12"," 15:23:50",43.326248,-117.105095,1181.26001,1656,310,15.395129," 00(00000001)",21," B5"," 3C",0,2064,303058944,"  ---X--X- ---X---- -X-X---- --------"
"24",966," 2017/12/12"," 15:29:15",43.326149,-117.105095,1164.579956,0,35,11.02855," 00(00000001)",21," C7"," 3C",0,1952,303058944,"  ---X--X- ---X---- -X-X---- --------"
"25",967," 2017/12/12"," 15:35:00",43.326061,-117.10508,1170.369995,0,347,9.833792," 00(00000001)",21," B5"," 3C",0,1856,302010368,"  ---X--X- -------- -X-X---- --------"
"26",968," 2017/12/12"," 15:41:00",43.326256,-117.105118,1179.809937,396,223,21.851887," 00(00000001)",34," B4"," 36",0,1744,370184192,"  ---X-XX- ---X---- X--X---- --------"
"27",969," 2017/12/12"," 15:48:07",43.326393,-117.104858,1141.959961,576,196,25.951036," 00(00000001)",23," B5"," 3C",0,1392,369152000,"  ---X-XX- -------- XX-X---- --------"
"28",970," 2017/12/12"," 15:55:47",43.326077,-117.105217,1225.289917,6012,216,45.616024," 00(00000001)",20," B5"," 3C",0,992,370200576,"  ---X-XX- ---X---- XX-X---- --------"
"29",971," 2017/12/12"," 16:05:28",43.326283,-117.104973,1145.75,1260,157,30.243382," 00(00000001)",158," B6"," 32",0,2832,335577600,"  ---X-X-- -------- X-----X- --------"
"30",972," 2017/12/12"," 16:24:02",43.326256,-117.104988,1155.530029,1188,27,3.215547," 00(00000001)",37," B6"," 42",0,2480,335577728,"  ---X-X-- -------- X-----X- X-------"
"31",973," 2017/12/12"," 16:48:31",43.317955,-117.113617,1183.900024,972,344,1157.232392," 00(00000001)",40," B5"," 3C",0,3168,76579456,"  -----X-- X--X---- X-----X- X-------"
"32",974," 2017/12/12"," 17:03:38",43.331493,-117.110168,1145.839966,0,213,1531.024331," 00(00000001)",11," B8"," 3C",0,1360,76579456,"  -----X-- X--X---- X-----X- X-------"
"33",975," 2017/12/12"," 17:09:00",43.331402,-117.110229,1137.969971,0,194,11.314035," 00(00000001)",20," B7"," 3C",0,2160,76546688,"  -----X-- X--X---- ------X- X-------"
"34",976," 2017/12/12"," 17:19:17",43.331711,-117.110153,1145.01001,0,142,34.907929," 00(00000001)",21," B8"," 3C",0,2480,76546688,"  -----X-- X--X---- ------X- X-------"
"35",977," 2017/12/12"," 17:29:08",43.331707,-117.110146,1149.549927,0,234,0.74881," 00(00000001)",21," A7"," 3C",0,1824,76546688,"  -----X-- X--X---- ------X- X-------"
"36",978," 2017/12/12"," 17:38:30",43.331768,-117.110039,1147.72998,0,93,10.986169," 00(00000001)",13," A8"," 3C",0,1264,76546688,"  -----X-- X--X---- ------X- X-------"
"37",979," 2017/12/12"," 17:43:42",43.333385,-117.112701,1162.25,3528,2,280.580968," 00(00000001)",21," A8"," 3C",0,1504,76546688,"  -----X-- X--X---- ------X- X-------"
"38",980," 2017/12/12"," 17:50:06",43.336338,-117.11274,1151.809937,3672,330,328.325933," 00(00000001)",21," A8"," 3C",0,1088,76546688,"  -----X-- X--X---- ------X- X-------"
"39",981," 2017/12/12"," 17:56:27",43.337597,-117.11293,1153.630005,0,186,140.825151," 00(00000001)",19," B7"," 3C",0,1264,76546688,"  -----X-- X--X---- ------X- X-------"
"40",982," 2017/12/12"," 18:02:12",43.337566,-117.113029,1143.179932,2124,230,8.709573," 00(00000001)",21," B7"," 3C",0,1504,68158080,"  -----X-- ---X---- ------X- X-------"
"41",983," 2017/12/12"," 18:08:06",43.33749,-117.11319,1146.579956,0,53,15.487643," 00(00000001)",11," B7"," 3C",0,768,76546688,"  -----X-- X--X---- ------X- X-------"
"42",984," 2017/12/12"," 18:13:13",43.336464,-117.111992,1159.640015,1728,128,149.679785," 00(00000001)",20," B8"," 3C",0,880,76546688,"  -----X-- X--X---- ------X- X-------"
"43",985," 2017/12/12"," 18:18:38",43.336113,-117.111679,1159.469971,2988,195,46.506946," 00(00000001)",19," A7"," 3C",0,1296,76546688,"  -----X-- X--X---- ------X- X-------"
"44",986," 2017/12/12"," 18:24:22",43.336189,-117.111855,1159.049927,1008,224,16.534194," 00(00000001)",21," A8"," 3C",0,864,76546688,"  -----X-- X--X---- ------X- X-------"
"45",987," 2017/12/12"," 18:30:24",43.336182,-117.111786,1163.069946,0,97,5.617771," 00(00000001)",21," B9"," 3C",0,896,76546688,"  -----X-- X--X---- ------X- X-------"
"46",988," 2017/12/12"," 18:36:26",43.336327,-117.1119,1149.709961,0,327,18.586994," 00(00000001)",21," B9"," 3C",0,1168,76546688,"  -----X-- X--X---- ------X- X-------"
"47",989," 2017/12/12"," 18:42:27",43.338047,-117.113174,1153.030029,0,341,217.2897," 00(00000001)",20," B8"," 3C",0,688,76546688,"  -----X-- X--X---- ------X- X-------"
"48",990," 2017/12/12"," 18:48:22",43.339371,-117.113869,1147.26001,0,359,157.534552," 00(00000001)",13," B9"," 3C",0,656,76546688,"  -----X-- X--X---- ------X- X-------"
"49",991," 2017/12/12"," 18:53:22",43.339378,-117.113838,1151.339966,0,144,2.609759," 00(00000001)",14," B8"," 3C",0,1312,76546688,"  -----X-- X--X---- ------X- X-------"
"50",992," 2017/12/12"," 18:58:24",43.33939,-117.113823,1143.049927,0,306,1.772598," 00(00000001)",17," B9"," 3C",0,896,76546688,"  -----X-- X--X---- ------X- X-------"
"51",993," 2017/12/12"," 19:03:48",43.337997,-117.113503,1152.199951,0,137,156.977686," 00(00000001)",21," BB"," 3C",0,960,76546688,"  -----X-- X--X---- ------X- X-------"
"52",994," 2017/12/12"," 19:09:32",43.336899,-117.112831,1150.099976,108,5,133.686016," 00(00000001)",23," BA"," 32",0,1504,75498112,"  -----X-- X------- ------X- X-------"
"53",995," 2017/12/12"," 19:15:35",43.335766,-117.112297,1151.929932,2196,182,133.178648," 00(00000001)",23," B9"," 32",0,2160,75498112,"  -----X-- X------- ------X- X-------"
"54",996," 2017/12/12"," 19:21:58",43.334553,-117.112793,1156.410034,144,163,140.724349," 00(00000001)",25," BA"," 36",0,2480,75498112,"  -----X-- X------- ------X- X-------"
"55",997," 2017/12/12"," 19:28:35",43.332401,-117.11277,1155.030029,396,206,239.241852," 00(00000001)",23," BA"," 32",0,2112,75498112,"  -----X-- X------- ------X- X-------"
"56",998," 2017/12/12"," 19:35:14",43.32917,-117.11277,1160.880005,4032,183,359.27621," 00(00000001)",22," BA"," 32",0,2112,75498112,"  -----X-- X------- ------X- X-------"
"57",999," 2017/12/12"," 19:41:53",43.326969,-117.113029,1153.780029,1260,215,245.646707," 00(00000001)",24," B9"," 34",0,2832,75498112,"  -----X-- X------- ------X- X-------"
"58",1000," 2017/12/12"," 19:49:53",43.32579,-117.112862,1159.280029,720,22,131.77139," 00(00000001)",88," B7"," 32",0,3216,-2147474816,"  X------- -------- --X---X- X-------"
"59",1001," 2017/12/12"," 20:02:24",43.323368,-117.113243,1150.049927,3348,192,271.112942," 00(00000001)",54," B8"," 3A",0,5968,-2145377276,"  X------- --X----- --X--X-- -----X--"
"60",1002," 2017/12/12"," 20:16:42",43.318871,-117.115616,1161.410034,4212,150,535.673216," 00(00000001)",21," BB"," 3C",0,2656,-2145377276,"  X------- --X----- --X--X-- -----X--"
"61",1003," 2017/12/12"," 20:28:23",43.31773,-117.113533,1170.640015,6300,246,210.898179," 00(00000001)",24," B8"," 3C",0,1904,-2147474428,"  X------- -------- --X--X-- -----X--"
"62",1004," 2017/12/12"," 20:38:48",43.320396,-117.115532,1174.069946,648,1,337.729564," 00(00000001)",21," B9"," 3C",0,3584,-2145377276,"  X------- --X----- --X--X-- -----X--"
"63",1005," 2017/12/12"," 20:48:02",43.323521,-117.1138,1168.089966,0,57,374.585692," 00(00000001)",22," B8"," 3C",0,768,-2145377276,"  X------- --X----- --X--X-- -----X--"
"64",1006," 2017/12/12"," 20:56:46",43.327225,-117.112686,1166.900024,3492,9,421.614497," 00(00000001)",27," B8"," 32",0,2528,-2145377276,"  X------- --X----- --X--X-- -----X--"
"65",1007," 2017/12/12"," 21:05:43",43.332722,-117.113098,1163.209961,3348,2,612.143844," 00(00000001)",20," BA"," 3C",0,2800,-2145377276,"  X------- --X----- --X--X-- -----X--"
"66",1008," 2017/12/12"," 21:14:21",43.337177,-117.112839,1151.789917,2412,0,495.880384," 00(00000001)",21," BA"," 3C",0,3376,-2145377276,"  X------- --X----- --X--X-- -----X--"
"67",1009," 2017/12/12"," 21:21:29",43.338558,-117.113411,1138.030029,3312,326,160.373124," 00(00000001)",21," BB"," 3C",0,2096,-2145377276,"  X------- --X----- --X--X-- -----X--"
"68",1010," 2017/12/12"," 21:28:01",43.339596,-117.113914,1153.359985,0,125,122.35137," 00(00000001)",19," B8"," 3C",0,912,-2145377276,"  X------- --X----- --X--X-- -----X--"
"69",1011," 2017/12/12"," 21:34:33",43.339642,-117.11412,1175.140015,0,18,17.419374," 00(00000001)",18," B7"," 3C",0,1840,-2145377280,"  X------- --X----- --X--X-- --------"
"70",1012," 2017/12/12"," 21:40:46",43.339725,-117.114189,1160.469971,0,323,10.859075," 00(00000001)",18," B9"," 3C",0,1248,-2145377276,"  X------- --X----- --X--X-- -----X--"
"71",1013," 2017/12/12"," 21:47:21",43.339462,-117.115005,1155.530029,0,174,72.216217," 00(00000001)",22," B4"," 3C",0,1568,-2145377276,"  X------- --X----- --X--X-- -----X--"
"72",1014," 2017/12/12"," 21:53:36",43.338928,-117.115257,1161.039917,3780,201,62.778176," 00(00000001)",19," B8"," 3C",0,1760,-2145377276,"  X------- --X----- --X--X-- -----X--"
"73",1015," 2017/12/12"," 21:59:35",43.338112,-117.115227,1165.969971,0,333,90.806992," 00(00000001)",20," B8"," 3C",0,2160,-2145377276,"  X------- --X----- --X--X-- -----X--"
"74",1016," 2017/12/12"," 22:05:39",43.337963,-117.115166,1163.280029,1152,247,17.263565," 00(00000001)",27," B8"," 38",0,2832,-2145385468,"  X------- --X----- -----X-- -----X--"
"75",1017," 2017/12/12"," 22:12:15",43.338108,-117.114624,1158.77002,828,121,46.679612," 00(00000001)",21," B6"," 32",0,2528,-2145385468,"  X------- --X----- -----X-- -----X--"
"76",1018," 2017/12/12"," 22:18:51",43.336678,-117.113586,1166.910034,792,228,179.84352," 00(00000001)",24," B7"," 34",0,2032,-2145385468,"  X------- --X----- -----X-- -----X--"
"77",1019," 2017/12/12"," 22:25:33",43.334866,-117.113052,1158.169922,3312,159,206.060865," 00(00000001)",28," B9"," 36",0,2752,-2145385468,"  X------- --X----- -----X-- -----X--"
"78",1020," 2017/12/12"," 22:32:44",43.332294,-117.113609,1156.650024,324,189,289.420909," 00(00000001)",24," B9"," 34",0,2064,-2145385468,"  X------- --X----- -----X-- -----X--"
"79",1021," 2017/12/12"," 22:40:37",43.332069,-117.113991,1155.47998,432,13,39.727616," 00(00000001)",46," B8"," 34",0,2576,-2145386236,"  X------- --X----- -------X -----X--"
"80",1022," 2017/12/12"," 22:49:55",43.330414,-117.112923,1161.640015,468,224,203.35558," 00(00000001)",44," B9"," 34",0,3088,6291717,"  -------- -XX----- -------X -----X-X"
"81",1023," 2017/12/12"," 23:00:36",43.329849,-117.11338,1170.049927,180,136,72.883392," 00(00000001)",35," B9"," 3A",0,2832,6291717,"  -------- -XX----- -------X -----X-X"
"82",1024," 2017/12/12"," 23:11:11",43.328682,-117.113396,1171.289917,1332,75,129.803413," 00(00000001)",29," BA"," 3C",0,5408,6291717,"  -------- -XX----- -------X -----X-X"
"83",1025," 2017/12/12"," 23:21:27",43.328022,-117.113937,1184.679932,0,97,85.467803," 00(00000001)",29," C7"," 3C",0,8000,6291717,"  -------- -XX----- -------X -----X-X"
"84",1026," 2017/12/12"," 23:31:23",43.327747,-117.114418,1191.819946,756,139,49.439702," 00(00000001)",26," CA"," 3C",0,5376,6291717,"  -------- -XX----- -------X -----X-X"
"85",1027," 2017/12/12"," 23:41:11",43.327633,-117.114517,1192.5,360,232,15.043086," 00(00000001)",54," CA"," 32",0,5168,6291716,"  -------- -XX----- -------X -----X--"
"86",1028," 2017/12/12"," 23:52:31",43.327583,-117.11441,1183.309937,540,223,10.249519," 00(00000001)",41," CA"," 34",0,2944,39846148,"  ------X- -XX----- -------X -----X--"
"87",1029," 2017/12/13"," 00:04:46",43.327579,-117.114281,1179.02002,756,190,10.499711," 00(00000001)",22," A8"," 32",0,1712,37748996,"  ------X- -X------ -------X -----X--"
"88",1030," 2017/12/13"," 00:15:14",43.326855,-117.114418,1177.73999,576,350,81.355187," 00(00000001)",23," A8"," 32",0,1776,37748996,"  ------X- -X------ -------X -----X--"
"89",1031," 2017/12/13"," 00:24:35",43.327057,-117.114174,1176.459961,720,148,29.92324," 00(00000001)",28," B9"," 32",0,1872,37748996,"  ------X- -X------ -------X -----X--"
"90",1032," 2017/12/13"," 00:33:39",43.329292,-117.112961,1167.589966,3780,16,267.232598," 00(00000001)",29," C9"," 32",0,2144,37748996,"  ------X- -X------ -------X -----X--"
"91",1033," 2017/12/13"," 00:42:36",43.33075,-117.112854,1168.049927,720,244,162.264999," 00(00000001)",22," C6"," 32",0,1344,37748996,"  ------X- -X------ -------X -----X--"
"92",1034," 2017/12/13"," 00:51:14",43.333611,-117.112419,1155.819946,72,36,320.069773," 00(00000001)",23," BA"," 32",0,1824,37748996,"  ------X- -X------ -------X -----X--"
"93",1035," 2017/12/13"," 00:59:34",43.33596,-117.111771,1149.299927,396,112,266.503934," 00(00000001)",23," CA"," 32",0,2128,37748996,"  ------X- -X------ -------X -----X--"
"94",1036," 2017/12/13"," 01:07:21",43.336109,-117.111763,1158.27002,108,98,16.554328," 00(00000001)",23," CA"," 32",0,1920,37748996,"  ------X- -X------ -------X -----X--"
"95",1037," 2017/12/13"," 01:14:34",43.336178,-117.11187,1149.98999,396,308,11.529092," 00(00000001)",26," CA"," 38",0,2560,37748996,"  ------X- -X------ -------X -----X--"
"96",1038," 2017/12/13"," 01:22:03",43.336185,-117.111786,1147.089966,1224,75,6.840235," 00(00000001)",23," B8"," 32",0,2528,37748996,"  ------X- -X------ -------X -----X--"
"97",1039," 2017/12/13"," 01:29:36",43.335953,-117.111938,1191.119995,216,185,28.666948," 00(00000001)",27," A8"," 32",0,2384,37748996,"  ------X- -X------ -------X -----X--"
"98",1040," 2017/12/13"," 01:37:09",43.336132,-117.11171,1158.439941,612,263,27.205099," 00(00000001)",26," B8"," 38",0,2752,37748996,"  ------X- -X------ -------X -----X--"
"99",1041," 2017/12/13"," 01:44:58",43.336136,-117.111771,1168.579956,864,301,4.954503," 00(00000001)",24," B7"," 34",0,2368,37748996,"  ------X- -X------ -------X -----X--"
"100",1042," 2017/12/13"," 01:52:43",43.336292,-117.112877,1144.429932,288,258,91.145096," 00(00000001)",39," C8"," 36",0,2448,4194580,"  -------- -X------ -------X ---X-X--"
"101",1043," 2017/12/13"," 02:02:01",43.33617,-117.113152,1143.369995,1152,195,26.032216," 00(00000001)",60," C9"," 32",0,2352,67141968,"  -----X-- -------- X------X -X-X----"
"102",1044," 2017/12/13"," 02:13:19",43.336117,-117.113342,1140.319946,0,211,16.529542," 00(00000001)",20," B5"," 3C",0,2304,67141968,"  -----X-- -------- X------X -X-X----"
"103",1045," 2017/12/13"," 02:23:41",43.336071,-117.113411,1143.23999,0,28,7.533184," 00(00000001)",20," A8"," 3C",0,1248,67141968,"  -----X-- -------- X------X -X-X----"
"104",1046," 2017/12/13"," 02:32:15",43.335987,-117.113441,1156.859985,0,171,9.652732," 00(00000001)",19," A5"," 3C",0,1392,67141968,"  -----X-- -------- X------X -X-X----"
"105",1047," 2017/12/13"," 02:40:34",43.335354,-117.112839,1157.059937,0,21,85.640023," 00(00000001)",21," A8"," 3C",0,2032,67141968,"  -----X-- -------- X------X -X-X----"
"106",1048," 2017/12/13"," 02:48:02",43.335274,-117.112732,1164.929932,0,136,12.408592," 00(00000001)",21," A8"," 3C",0,2016,67141968,"  -----X-- -------- X------X -X-X----"
"107",1049," 2017/12/13"," 02:55:19",43.335121,-117.112648,1159.839966,0,95,18.27429," 00(00000001)",12," A7"," 3C",0,1104,67141968,"  -----X-- -------- X------X -X-X----"
"108",1050," 2017/12/13"," 03:00:24",43.335052,-117.112694,1146.27002,0,159,8.48543," 00(00000001)",20," A9"," 3C",0,1728,67141968,"  -----X-- -------- X------X -X-X----"
"109",1051," 2017/12/13"," 03:06:36",43.334961,-117.112808,1152.919922,0,189,13.758833," 00(00000001)",17," A8"," 3C",0,1168,67141968,"  -----X-- -------- X------X -X-X----"
"110",1052," 2017/12/13"," 03:12:18",43.334797,-117.112938,1156.459961,0,199,21.04086," 00(00000001)",21," AA"," 3C",0,2016,67141968,"  -----X-- -------- X------X -X-X----"
"111",1053," 2017/12/13"," 03:18:01",43.33466,-117.112854,1151.73999,1404,315,16.710876," 00(00000001)",23," B8"," 32",0,1344,67109200,"  -----X-- -------- -------X -X-X----"
"112",1054," 2017/12/13"," 03:24:18",43.33453,-117.112938,1149.579956,1764,91,15.93939," 00(00000001)",22," BA"," 32",0,1440,67109200,"  -----X-- -------- -------X -X-X----"
"113",1055," 2017/12/13"," 03:30:36",43.334351,-117.112976,1153.400024,576,200,20.173547," 00(00000001)",22," AA"," 32",0,2128,67109200,"  -----X-- -------- -------X -X-X----"
"114",1056," 2017/12/13"," 03:36:53",43.334152,-117.113037,1150.5,468,354,22.60275," 00(00000001)",23," AA"," 32",0,1792,67109200,"  -----X-- -------- -------X -X-X----"
"115",1057," 2017/12/13"," 03:43:28",43.333389,-117.113052,1148.039917,936,174,84.843973," 00(00000001)",23," AA"," 32",0,1600,67109200,"  -----X-- -------- -------X -X-X----"
"116",1058," 2017/12/13"," 03:50:29",43.333088,-117.113075,1150.469971,108,278,33.560918," 00(00000001)",30," A7"," 32",0,1648,67109200,"  -----X-- -------- -------X -X-X----"
"117",1059," 2017/12/13"," 03:57:57",43.332771,-117.113472,1154.410034,288,275,47.635291," 00(00000001)",22," BA"," 32",0,1664,67109200,"  -----X-- -------- -------X -X-X----"
"118",1060," 2017/12/13"," 04:05:27",43.332752,-117.113869,1157.660034,864,104,32.157821," 00(00000001)",24," BA"," 32",0,1504,67109200,"  -----X-- -------- -------X -X-X----"
"119",1061," 2017/12/13"," 04:12:36",43.332489,-117.114197,1158.630005,828,351,39.505499," 00(00000001)",22," C9"," 32",0,1248,67109200,"  -----X-- -------- -------X -X-X----"
"120",1062," 2017/12/13"," 04:19:46",43.332184,-117.114372,1156.650024,252,170,36.782487," 00(00000001)",21," CA"," 32",0,1504,67109200,"  -----X-- -------- -------X -X-X----"
"121",1063," 2017/12/13"," 04:26:57",43.332092,-117.114418,1164.559937,288,159,10.832581," 00(00000001)",40," CB"," 3C",0,2272,671090128,"  --X-X--- -------- -----X-X XX-X----"
"122",1064," 2017/12/13"," 04:35:07",43.332085,-117.114456,1155.349976,0,218,3.199905," 00(00000001)",9," CA"," 3C",0,800,671090128,"  --X-X--- -------- -----X-X XX-X----"
"123",1065," 2017/12/13"," 04:40:03",43.3321,-117.114494,1154.079956,0,279,3.521148," 00(00000001)",10," C9"," 3C",0,896,671090128,"  --X-X--- -------- -----X-X XX-X----"
"124",1066," 2017/12/13"," 04:44:59",43.332123,-117.114517,1155.709961,0,287,3.14712," 00(00000001)",12," CB"," 3C",0,1088,671090128,"  --X-X--- -------- -----X-X XX-X----"
"125",1067," 2017/12/13"," 04:50:03",43.332119,-117.11441,1168.650024,0,252,8.649523," 00(00000001)",18," C9"," 3C",0,2224,671089856,"  --X-X--- -------- -----X-- XX------"
"126",1068," 2017/12/13"," 04:55:07",43.332092,-117.114471,1158.75,0,302,5.76079," 00(00000001)",19," CA"," 3C",0,1520,671090112,"  --X-X--- -------- -----X-X XX------"
"127",1069," 2017/12/13"," 05:00:40",43.332085,-117.114479,1162.689941,0,60,1.04904," 00(00000001)",30," CA"," 3C",0,3392,671089856,"  --X-X--- -------- -----X-- XX------"
"128",1070," 2017/12/13"," 05:07:24",43.332012,-117.11454,1139.109985,0,98,9.451093," 00(00000001)",29," C9"," 3C",0,3520,671089856,"  --X-X--- -------- -----X-- XX------"
"129",1071," 2017/12/13"," 05:14:40",43.332081,-117.114441,1153.869995,0,316,11.074689," 00(00000001)",25," A8"," 3C",0,4336,671089856,"  --X-X--- -------- -----X-- XX------"
"130",1072," 2017/12/13"," 05:21:34",43.332123,-117.114418,1154.780029,0,31,5.019755," 00(00000001)",21," A8"," 3C",0,3648,671089856,"  --X-X--- -------- -----X-- XX------"
"131",1073," 2017/12/13"," 05:28:28",43.331772,-117.114815,1104.150024,0,255,50.522621," 00(00000001)",20," AA"," 3C",0,2752,671089856,"  --X-X--- -------- -----X-- XX------"
"132",1074," 2017/12/13"," 05:35:04",43.331959,-117.114784,1128.160034,0,247,20.930628," 00(00000001)",21," A8"," 3C",0,4368,671088832,"  --X-X--- -------- -------- XX------"
"133",1075," 2017/12/13"," 05:42:01",43.332085,-117.1147,1149.299927,2484,274,15.556771," 00(00000001)",21," A5"," 3C",0,5408,671089856,"  --X-X--- -------- -----X-- XX------"
"134",1076," 2017/12/13"," 05:49:02",43.332104,-117.114426,1155.380005,0,222,22.315891," 00(00000001)",23," AA"," 3C",0,1712,671372352,"  --X-X--- -----X-- -X-X-X-- -X------"
"135",1077," 2017/12/13"," 05:56:03",43.332123,-117.114464,1152.72998,0,186,3.744035," 00(00000001)",20," A9"," 3C",0,976,671372352,"  --X-X--- -----X-- -X-X-X-- -X------"
"136",1078," 2017/12/13"," 06:02:44",43.332138,-117.114433,1155.689941,0,0,2.995227," 00(00000001)",19," 99"," 3C",0,912,671372352,"  --X-X--- -----X-- -X-X-X-- -X------"
"137",1079," 2017/12/13"," 06:09:07",43.332161,-117.114449,1155.51001,0,8,2.828503," 00(00000001)",20," 99"," 3C",0,976,671372352,"  --X-X--- -----X-- -X-X-X-- -X------"
"138",1080," 2017/12/13"," 06:15:29",43.332142,-117.114449,1156.47998,0,151,2.120875," 00(00000001)",21," 99"," 3C",0,896,671372352,"  --X-X--- -----X-- -X-X-X-- -X------"
"139",1081," 2017/12/13"," 06:21:49",43.332157,-117.114433,1155.660034,0,60,2.09808," 00(00000001)",20," 99"," 3C",0,848,671372352,"  --X-X--- -----X-- -X-X-X-- -X------"
"140",1082," 2017/12/13"," 06:28:00",43.332153,-117.114456,1153.569946,0,197,1.899212," 00(00000001)",12," A9"," 3C",0,944,671372352,"  --X-X--- -----X-- -X-X-X-- -X------"
"141",1083," 2017/12/13"," 06:32:56",43.332085,-117.114471,1157.079956,0,62,7.734252," 00(00000001)",9," A9"," 3C",0,960,671372352,"  --X-X--- -----X-- -X-X-X-- -X------"
"142",1084," 2017/12/13"," 06:38:03",43.332123,-117.114456,1159.5,0,195,4.417646," 00(00000001)",20," AA"," 3C",0,880,671372352,"  --X-X--- -----X-- -X-X-X-- -X------"
"143",1085," 2017/12/13"," 06:43:10",43.332108,-117.114441,1145.679932,0,57,2.09808," 00(00000001)",21," BB"," 3C",0,944,671372288,"  --X-X--- -----X-- -X-X-X-- --------"
