"elev","alt","x","y"
1139.42515724814,1140.289917,491219.280572719,4798262.42220337
1139.42775060308,1140.439941,491218.075606027,4798270.86395207
1139.42775060308,1163.549927,491221.155930853,4798270.85995553
1139.42515724814,1131.22998,491214.904416868,4798263.31632332
1139.42775060308,1145.609985,491213.699455798,4798271.75807282
1137.42733002714,1147.179932,491223.00334234,4798257.75306136
1139.42775060308,1127.890015,491211.832308832,4798269.65045091
1139.42515724814,1138.339966,491213.120492154,4798262.87441906
1141.63837286629,1139.359985,491203.166411962,4798275.54762858
1139.42515724814,1146.01001,491216.204712472,4798265.86890205
1139.42515724814,1150.01001,491218.637126068,4798266.30996563
1139.42515724814,1138.869995,491217.411839583,4798259.09297628
1139.42515724814,1140.280029,491221.141668763,4798259.86552235
1141.63447667932,1132.859985,491208.179649758,4798265.87932286
1141.63447667932,1136.539917,491206.31350959,4798264.54908665
1139.42515724814,1148.02002,491214.906002671,4798264.53792701
1141.63837286629,1127.459961,491208.187296303,4798271.76523157
1139.42515724814,1127.709961,491214.342466561,4798267.53714541
1139.42515724814,1136.079956,491218.634820424,4798264.53308753
1139.42775060308,1144.390015,491218.64029633,4798268.75317301
1139.42775060308,1136.819946,491213.702195296,4798273.86811557
1139.42775060308,1137.309937,491216.208460183,4798268.75632895
1139.42775060308,1137.369995,491214.346791762,4798270.86879185
1139.42515724814,1146.959961,491217.419478082,4798264.97888492
1139.42775060308,1129.640015,491213.696139566,4798269.20381054
1137.42474079222,1169.449951,491222.342752181,4798248.42529265
1139.42515724814,1131.76001,491212.475318638,4798265.42952334
1139.42515724814,1135.689941,491213.687921083,4798262.87368233
1137.42733002714,1126.299927,491222.354275482,4798257.30968293
1139.42515724814,1140.579956,491217.421207554,4798266.31154349
1137.42733002714,1160.619995,491224.227471007,4798264.08161266
1139.42515724814,1140.719971,491217.422792905,4798267.53314718
1139.42515724814,1142.030029,491215.554492716,4798264.53708521
1141.63837286629,1135.839966,491207.534478397,4798268.43442763
1139.42515724814,1158.780029,491212.464791764,4798257.3225171
1137.42474079222,1134.72998,491222.992972134,4798249.7571101
1139.42256390998,1147.869995,491221.132881023,4798253.09117472
1137.42474079222,1139.849976,491222.986922854,4798245.09280525
1136.21216627143,1134.599976,491242.109242242,4798238.73789339
1136,1133.169922,491268.12441601,4798234.37312975
1136,1138.449951,491275.500020877,4798233.58623193
1136,1153.349976,491280.452363627,4798239.46576752
1136,1133.939941,491282.963698318,4798238.24092663
1136,1137.390015,491283.52669517,4798234.79749462
1136,1139.709961,491279.232147096,4798236.13568799
1136,1138.299927,491276.139208645,4798226.36682911
1136,1131.25,491268.122839828,4798233.15152612
1136,1134.939941,491268.682104292,4798226.82066618
1136,1134.949951,491279.880639853,4798236.13485237
1136,1131.719971,491278.582509398,4798235.24808468
1136,1154.530029,491289.108510726,4798225.90590299
1136,1149.72998,491278.564476593,4798221.25517056
1136,1132.309937,491277.365010805,4798234.02804814
1136,1137.859985,491271.777774672,4798238.69956431
1136,1137.51001,491269.914934562,4798239.92357277
1136,1132.679932,491274.302138226,4798247.58071396
1136,1131.669922,491281.661276657,4798234.02251209
1136,1136.079956,491284.819962542,4798231.90839751
1136,1138.849976,491279.876203866,4798232.69215124
1136,1139,491284.821535709,4798233.13000113
1136,1141.359985,491283.528983755,4798236.57437263
1136,1133.289917,491282.954972523,4798231.46657924
1136,1141.049927,491286.603318736,4798231.90610116
1136,1135.72998,491285.388967123,4798233.12927042
1136,1136.449951,491284.168608866,4798229.68813517
1136,1158.910034,491289.128665929,4798241.56464035
1136,1126.859985,491283.526123024,4798234.35327512
1136,1142.640015,491282.956546026,4798232.68818286
1136,1140.689941,491289.109082504,4798226.35012248
1136,1145.650024,491290.988793676,4798238.23059454
1136,1124.400024,491283.523977477,4798232.687452
1136,1135.23999,491282.307480714,4798232.2447987
1136,1133.160034,491273.632882721,4798231.47859311
1136,1148.880005,491286.599458117,4798228.90761955
1136,1130.469971,491288.449152405,4798217.46656739
1136,1133.299927,491276.713225439,4798231.47462189
1136,1155.98999,491292.829776892,4798220.01519616
1136,1150.859985,491289.104651225,4798222.90742141
1136,1135.900024,491281.093273015,4798233.57902361
1136,1149.079956,491278.007921815,4798229.69607222
1136,1142.160034,491282.304190417,4798229.69053658
1136,1137.709961,491284.168179788,4798229.35497055
1136,1133.419922,491282.954972523,4798231.46657924
1136,1134.22998,491279.223846892,4798229.69450526
1136,1133.169922,491280.436624054,4798227.24973128
1136,1121.299927,491279.222845144,4798228.91712114
1136,1122.969971,491274.930441838,4798231.92114034
1136,1139.910034,491283.519114239,4798228.91158627
1136,1162.329956,491279.228283207,4798233.13720637
1136,1122.280029,491276.70277563,4798223.36761609
1136,1137.660034,491279.865900938,4798224.69620031
1136,1136.359985,491276.144648626,4798230.58691433
1136,1128.679932,491282.297752884,4798224.69306726
1136,1133.630005,491279.860892575,4798220.80927975
1136,1123.469971,491271.181839256,4798216.60037625
1136,1151.359985,491273.058290771,4798225.92658109
1136,1137.640015,491273.628443561,4798228.035892
1136,1151.209961,491264.369921995,4798214.49911959
1136,1147.160034,491268.663477947,4798212.38353275
1136,1150.789917,491266.819834701,4798228.48889496
1136,1160.419922,491264.955989279,4798228.93552065
1136,1136.849976,491277.358999029,4798229.36374341
1136,1140,491273.61870606,4798220.48416062
1136,1137.47998,491275.498875532,4798232.69779293
1136,1137.289917,491300.926698183,4798275.86547914
1135.63817428279,1126.380005,491305.889973742,4798290.29625973
1136,1141.669922,491297.851373807,4798279.75636026
1136,1140.669922,491295.978256284,4798272.9844101
1135.63946221207,1129.219971,491296.638599848,4798282.20113132
1136,1150.98999,491288.502617745,4798259.00109092
1136,1150.609985,491266.284649898,4798253.47697438
1136,1136.75,491265.635012153,4798252.58937229
1136,1145.77002,491252.61767568,4798215.84696032
1136,1141.890015,491312.687688337,4798281.40312476
1135.63946221207,1160.530029,491304.015725524,4798282.63586817
1135.63946221207,1144.699951,491292.921365561,4798291.20137345
1136,1138.569946,491280.502015037,4798278.00181065
1135.92142832519,1137.880005,491267.538258788,4798282.68283901
1136,1128.75,491268.181875212,4798278.90613623
1136,1136.359985,491268.176430182,4798274.68605069
1136,1142.599976,491258.267318987,4798259.48429926
1136,1140.579956,491261.903463408,4798250.48414317
1139.42515724814,1142.140015,491219.850162926,4798264.08729037
1139.42256390998,1135.72998,491219.832584848,4798250.5385951
1139.42256390998,1146.839966,491215.527536099,4798243.76982289
1141.63058051692,1143.349976,491201.916999706,4798249.78447701
1141.63058051692,1138.549927,491200.701078219,4798249.78605787
1141.63058051692,1139.369995,491208.151516307,4798244.22362148
1141.63058051692,1147.890015,491204.429326772,4798249.33699107
1141.63058051692,1136.219971,491206.288833486,4798245.55870237
1141.63058051692,1140.02002,491196.97441919,4798251.45673039
1141.63058051692,1144.640015,491203.775927512,4798245.5619681
1141.62668437966,1138.72998,491205.616096721,4798226.90232595
1140.96188321497,1135.689941,491199.438799237,4798214.13902413
1140.96188321497,1138.689941,491208.12121886,4798220.90209774
1144.83642019132,1133.25,491193.880357254,4798240.91052456
1137.28372118236,1157.530029,491230.999922705,4798235.75379242
1136,1138.819946,491253.170324604,4798204.40757521
1136,1134.47998,491279.83041318,4798197.15459231
1136,1148.799927,491277.961548858,4798193.71429399
1136,1136.059937,491284.783922807,4798203.92256972
1136,1145.75,491276.09654787,4798193.27247762
1136,1140.630005,491279.194939354,4798207.26142105
1136,1140.209961,491275.455782038,4798199.2702765
1136,1139.939941,491276.093398426,4798190.82927053
1136,1136.140015,491277.303318752,4798186.16339882
1136,1139.709961,491284.149014363,4798214.47361758
1136,1109.549927,491271.736238233,4798206.49365113
1135,1141.689941,491331.373294383,4798377.10863766
1135,1115.789917,491313.504244394,4798412.33601323
1135,1139.02002,491313.455206464,4798374.13312664
1135,1151.75,491302.878735861,4798344.05078425
1135,1148.72998,491306.616782812,4798351.26456135
1135,1137.140015,491308.390408464,4798343.71053785
1135,1136.52002,491304.723573842,4798328.83386813
1135,1138.189941,491302.177013659,4798302.62814348
1135,1130.780029,491296.014107679,4798300.85918604
1135,1146.130005,491304.042410929,4798303.40313172
1135,1142.289917,491302.816793951,4798295.85296197
1135,1139.929932,491300.30761857,4798298.74361892
1135,1142.619995,491302.208557833,4798327.17127398
1135,1150.02002,491312.088672125,4798319.94000291
1135,1134.880005,491311.547340353,4798340.26377659
1136,1135.969971,491251.448836858,4798252.27453109
1136,1132.27002,491253.886132817,4798256.49147321
1136,1130.319946,491273.668396085,4798259.0202026
1136,1137.039917,491283.009473145,4798273.77848786
1136,1147.039917,491283.560594899,4798261.11750058
1135.63817428279,1149.76001,491309.617636343,4798289.40303129
1135.63817428279,1143.839966,491308.967579858,4798288.18226034
1136,1141.52002,491267.441531189,4798207.72079703
1136,1136.849976,491274.905242649,4798212.3754827
1136,1159.900024,491255.069764765,4798231.50255461
1136,1122.699951,491257.586979793,4798234.83095418
1136,1143.349976,491251.986694523,4798229.39649307
1136.21345882889,1126.25,491248.280835876,4798247.17009427
1137.42733002714,1138.689941,491222.368103465,4798267.97095142
1141.62668437966,1139.22998,491199.459739505,4798230.24198073
1140.96188321497,1139.679932,491203.092645849,4798218.79858617
1140.96188321497,1138.219971,491203.096543453,4798221.79706774
1140.96188321497,1138.169922,491203.746192354,4798222.6846638
1141.62668437966,1147.199951,491206.266754934,4798228.56730638
1140.96188321497,1114.169922,491198.79145977,4798215.02830643
1138.90082593736,1167.619995,491211.785583443,4798233.66867034
1140.96188321497,1122.089966,491196.372317326,4798224.80429828
1138.48841432308,1160.52002,491213.072620177,4798226.00419989
1144.69412042577,1122.209961,491192.64723538,4798227.69657671
1138.48841432308,1142.969971,491210.558120377,4798224.78585948
1137.42733002714,1138.410034,491227.306215355,4798262.85601525
1137.42733002714,1144.25,491229.818539216,4798262.40853872
1141.63058051692,1143.369995,491207.505188583,4798245.89028714
1141.63058051692,1134.049927,491206.289843618,4798246.33608651
1141.63058051692,1128.199951,491204.991849758,4798245.56038779
1141.63058051692,1136.780029,491204.994591947,4798247.67043046
1141.63058051692,1142.439941,491205.64366087,4798248.11380723
1141.63058051692,1135.030029,491207.509661405,4798249.33298834
1141.63058051692,1142.109985,491206.288256268,4798245.11448286
1139.42256390998,1144.650024,491209.944822167,4798251.88409148
1141.63058051692,1143.569946,491205.641351828,4798246.33692918
1141.63058051692,1124.619995,491206.865065877,4798252.33231262
1141.63058051692,1133.549927,491204.427739086,4798248.11538742
1141.62668437966,1131.880005,491206.846884688,4798238.33939809
1141.63058051692,1133.799927,491204.993437341,4798246.78199144
1139.42515724814,1119.97998,491209.38171994,4798255.21647487
1141.63058051692,1124.969971,491204.430914459,4798250.55859473
1139.42256390998,1143.359985,491213.101747067,4798248.43728479
1137.42991927864,1137.22998,491229.191494533,4798278.9565565
1141.63447667932,1133.049927,491203.789640366,4798256.11218152
1141.63447667932,1135.910034,491205.655206093,4798256.9981975
1139.42515724814,1132.069946,491209.381287178,4798254.88331024
1141.63058051692,1140.199951,491206.299800634,4798253.99887309
1141.63447667932,1135.98999,491198.848219438,4798258.67287259
1139.42515724814,1139.539917,491208.742029159,4798261.99166491
1141.63447667932,1142.01001,491207.520627042,4798257.77315912
1139.42515724814,1140.030029,491210.607015676,4798262.43346274
1136,1139.5,491269.337618133,4798232.26151838
1136,1144.599976,491298.370822621,4798242.44119105
1136,1142.51001,491304.013014178,4798280.52582539
1135,1136.72998,491330.735627549,4798385.54964083
1135,1128.809937,491327.677699135,4798402.98920733
1135,1144.77002,491346.887687141,4798402.07617584
1135,1123.189941,491318.440182128,4798405.55531875
1135,1134.160034,491313.512369895,4798418.66614291
1135,1138,491318.465114641,4798424.98992743
1135,1139.339966,491338.821809391,4798433.40402947
1135,1136.709961,491340.110656429,4798427.07223982
1135,1132.169922,491340.680771615,4798429.18155699
1135,1135.349976,491341.328677476,4798428.73650759
1135,1137.880005,491340.684040085,4798431.73581991
1135,1131.5,491338.249561768,4798429.6288888
1135,1133.25,491342.539736166,4798424.95908505
1135,1148.339966,491336.949912153,4798427.52050571
1135,1131.380005,491343.197445117,4798432.17682455
1135,1144.640015,491336.948774806,4798426.63206644
1135,1130.059937,491344.403532611,4798424.51248053
1135,1134.169922,491340.677503147,4798426.62729409
1135,1166.410034,491337.607626827,4798434.73824471
1135,1141.630005,491339.462181979,4798427.0730697
1135,1129.01001,491336.385198424,4798429.63127539
1135,1125.179932,491333.88160512,4798436.85306206
1135,1134.859985,491338.81484463,4798427.96233891
1135,1129.669922,491343.192046604,4798427.956738
1135,1135.789917,491341.890693163,4798424.51569507
1135,1124.380005,491340.117193796,4798432.18076564
1135,1138.030029,491344.396998495,4798419.40395476
1135,1132.630005,491338.811575459,4798425.40807602
1135,1130.359985,491338.251693977,4798431.29471244
1135,1138.539917,491346.909413826,4798419.06757643
1135,1104.189941,491320.290867915,4798458.08200345
1135,1125.109985,491336.390032473,4798433.40714232
1135,1129.25,491333.325000174,4798445.29396197
1135,1140.829956,491335.167176319,4798427.96700851
1135,1143.789917,491345.635187579,4798436.83802037
1135,1137.789917,491344.416032673,4798434.28531253
1135,1129.809937,491333.299541264,4798425.41513305
1135,1128.819946,491338.820245873,4798432.18242547
1135,1134.030029,491340.119325547,4798433.84658929
1135,1134.789917,491341.901065542,4798432.62270342
1135,1137.449951,491340.11833073,4798433.06920492
1135,1153.73999,491323.414147989,4798428.42628798
1135,1135.939941,491338.252262566,4798431.73893208
1135,1130.339966,491350.012383805,4798436.83242386
1135,1129.439941,491353.662175747,4798438.49358593
1135,1137.390015,491338.249561768,4798429.6288888
1135,1126.569946,491346.279258608,4798433.39448887
1135,1132.459961,491337.599950298,4798428.74127959
1135,1130.98999,491339.463318997,4798427.96150897
1135,1131.73999,491341.331945701,4798431.2907705
1135,1135.22998,491338.81484463,4798427.96233891
1135,1140.809937,491333.871791997,4798429.19027328
1135,1148.179932,491332.663583691,4798435.1887956
1135,1136.359985,491339.471420256,4798434.29163881
1135,1137.319946,491336.379226956,4798424.96696922
1135,1141.459961,491344.405237163,4798425.84513943
1135,1137.819946,491337.598955192,4798427.96389523
1135,1145.839966,491345.05101306,4798423.73426676
1135,1145.890015,491347.481089506,4798422.39849814
1135,1131.959961,491339.467582816,4798431.29315624
1135,1132.780029,491335.174144013,4798433.40869907
1135,1139.679932,491338.243591585,4798424.96458263
1135,1133.579956,491319.70650353,4798444.8671966
1135,1130.179932,491319.708212958,4798446.19985554
1135,1133.799927,491368.541933804,4798410.93292838
1135,1139.859985,491349.34758431,4798424.06193823
1135,1136.880005,491339.463887506,4798428.40572861
1135,1136.939941,491343.190910075,4798427.06829873
1135,1133.669922,491368.547883077,4798415.59723444
1135,1126,491343.744829839,4798416.51735665
1135,1167.099976,491339.44924841,4798416.96707308
1135,1167.079956,491341.917263531,4798445.28296326
1135,1162.339966,491348.150720167,4798438.94485052
1135,1152.349976,491338.843556543,4798450.39543091
1135,1136.079956,491341.330951024,4798430.51338614
1135,1131.949951,491340.126999856,4798439.84355445
1135,1141.539917,491335.163905771,4798425.41274561
1135,1131.97998,491330.787271224,4798425.86257135
1135,1151.449951,491333.287594096,4798416.08652081
1135,1134.209961,491335.705869374,4798405.5331908
1136,1134.539917,491280.47640231,4798258.12298695
1136,1137.25,491273.064878337,4798231.0351053
1136,1136.829956,491267.464459102,4798225.48957655
1136,1142.809937,491281.078536161,4798222.14037159
1136,1133.199951,491278.004773026,4798227.25286499
1136,1139.619995,491277.352414708,4798224.25521921
1136,1134.599976,491282.294462592,4798222.13880518
1136,1135.439941,491282.940811007,4798220.47214676
1136,1140.809937,491284.152876049,4798217.47209912
1136,1136.150024,491284.80566104,4798220.80291014
1136,1133.900024,491285.372092448,4798220.02479533
1136,1124.47998,491283.48635898,4798203.48002061
1136,1136.23999,491281.061080895,4798208.59167724
1136,1135.26001,491276.114585618,4798207.26539113
1136,1139.579956,491277.327222574,4798204.70956181
1136,1135.47998,491278.073474191,4798280.55920668
1135,1138.02002,491340.091186478,4798411.8577175
1135,1127.22998,491341.890124814,4798424.07147543
1135,1134.619995,491343.199007845,4798433.39842856
1135,1124.380005,491340.688871738,4798435.51168684
1135,1138.809937,491324.641427013,4798437.3091219
1135,1129.130005,491305.983567171,4798363.14826836
1135,1147.380005,491289.916234452,4798349.62020955
1135,1135.559937,491281.821084263,4798358.07081963
1135,1143.410034,491287.396218263,4798344.07069955
1135,1138.359985,491289.908087056,4798343.29008055
1135,1135.969971,491317.021968895,4798311.04926561
1135,1130.459961,491312.739865506,4798322.04921334
1135,1142.280029,491311.532654479,4798328.82512266
1135,1138.169922,491300.326748973,4798313.62497387
1136.66427325562,1150.390015,491266.728546528,4798157.74694413
1137,1146.929932,491383.020901758,4798132.16627201
1137,1142.439941,491391.59308018,4798116.05238292
1137,1137.829956,491356.919173845,4798069.12029756
1137,1140.669922,491321.70108295,4798103.92559003
1137,1132.359985,491324.782480167,4798104.69902474
1137,1129.819946,491334.807566635,4798147.10920619
1136.66427325562,1140.319946,491274.848974304,4798168.73091982
1136,1144.719971,491294.725768489,4798244.55592496
1136,1142.900024,491318.261382777,4798266.1814283
1136,1137.929932,491311.438551484,4798255.52889846
1136,1135.22998,491295.923693926,4798230.56144666
1136,1142.459961,491312.638220149,4798242.86708145
1136,1144.030029,491316.969247669,4798269.95895822
1136,1135.73999,491314.538409709,4798270.739463
1136,1137.23999,491322.571725538,4798277.17035145
1136,1127.549927,491316.391416955,4798261.85268001
1136,1155.089966,491323.760447973,4798255.95731028
1136,1140.390015,491309.568150547,4798250.86698748
1136,1135.140015,491317.610043335,4798263.96116265
1136,1134.789917,491316.972524924,4798272.51322049
1136,1130.709961,491316.403386832,4798271.18128998
1136,1136.359985,491305.861724731,4798268.30739291
1136,1138.849976,491310.141569697,4798255.53056374
1136,1138.839966,491316.941462304,4798248.30325675
1136,1143.140015,491316.929493256,4798238.97464712
1136,1139.039917,491305.843177458,4798253.87025855
1136,1142.699951,491310.137291678,4798252.19891738
1136,1137.030029,491307.711868454,4798257.19950998
1136,1138.679932,491305.18869377,4798249.20678682
1136,1142.97998,491304.628398261,4798254.76025977
1139.42515724814,1131.619995,491216.765511017,4798260.75964109
1136,1136.929932,491287.230508612,4798215.35809014
1136,1149.530029,491318.168921648,4798194.10681492
1136,1136.079956,491309.498557233,4798196.67220939
1136,1123.900024,491319.945165946,4798188.551784
1136,1138.539917,491297.105343815,4798203.90671363
1136,1134.47998,491307.03399161,4798234.32303828
1136,1150.51001,491320.057691856,4798276.28513496
1135,1129.059937,491333.712366067,4798304.69773239
1135,1123.039917,491330.644007125,4798314.03028832
1136.21087372245,1146.76001,491247.68109013,4798222.18348117
1137.42474079222,1132.619995,491226.638577032,4798248.08655702
1137.42991927864,1140.51001,491234.135069776,4798278.06171075
1137.43250854651,1132.48999,491226.115060877,4798281.95903123
1137.42991927864,1134.309937,491233.486149452,4798277.72938612
1139.42256390998,1138.52002,491208.714618865,4798240.89123804
1139.42256390998,1146.030029,491219.836475075,4798253.53707682
1141.63058051692,1129.539917,491204.999499026,4798251.44629631
1141.63058051692,1121.160034,491203.780257885,4798248.89361442
1141.63058051692,1128.349976,491206.289843618,4798246.33608651
1141.63058051692,1131.150024,491206.861747085,4798249.77805042
1141.63058051692,1137.859985,491201.9164222,4798249.3402575
1139.42256390998,1148.949951,491209.372920442,4798248.4421273
1141.63058051692,1132.599976,491201.915267189,4798248.45181848
1141.63447667932,1145.189941,491203.789062983,4798255.667962
1141.63058051692,1155.929932,491206.298646196,4798253.11043406
1141.63058051692,1145.539917,491202.570399603,4798253.55949983
1141.63447667932,1141.429932,491206.304129775,4798257.33051946
1139.42256390998,1156.339966,491209.944245188,4798251.43987197
1141.63058051692,1142.689941,491205.001086611,4798252.66789997
1141.63058051692,1144.650024,491203.136674462,4798252.6703232
1141.63058051692,1130.75,491206.295904408,4798251.00039137
1141.63058051692,1141.650024,491204.990695152,4798244.67194877
1141.63058051692,1133.640015,491204.433223823,4798252.33547278
1139.42256390998,1139.439941,491208.722264885,4798246.77714652
1141.63058051692,1138.75,491205.647990327,4798251.44545356
1141.63058051692,1144.280029,491207.508507128,4798248.44454932
1141.63058051692,1134.780029,491206.862324266,4798250.22226993
1141.63058051692,1137.27002,491204.430914459,4798250.55859473
1144.76898987898,1125.289917,491193.899576826,4798255.6808233
1141.63058051692,1134.900024,491202.566501726,4798250.56101812
1139.42256390998,1143.75,491220.474016718,4798245.09606478
1139.42256390998,1151.929932,491215.529265932,4798245.10248142
1141.63058051692,1131.709961,491203.136674462,4798252.6703232
1141.63058051692,1140.719971,491200.701078219,4798249.78605787
1141.63058051692,1143.030029,491202.569244677,4798252.67106081
1141.63447667932,1130.51001,491202.572131994,4798254.89215838
1141.63447667932,1144.72998,491200.708153643,4798255.22774692
1141.63058051692,1134.819946,491208.152670498,4798245.1120605
1141.63058051692,1145.969971,491206.866075944,4798253.10969677
1141.63058051692,1138.539917,491203.137829314,4798253.55876223
1139.42515724814,1155.25,491210.604275223,4798260.32342002
1139.42515724814,1148.299927,491210.599371258,4798256.54755412
1141.63058051692,1142.929932,491203.13840674,4798254.00298174
1141.63058051692,1133.869995,491208.158730003,4798249.77636535
1139.42515724814,1146.939941,491210.597640447,4798255.21489557
1137.42474079222,1159.919922,491226.639584826,4798248.86394116
1141.63058051692,1138.880005,491204.999499026,4798251.44629631
1141.63058051692,1131.099976,491200.056918972,4798253.11854744
1141.63058051692,1140.699951,491208.162481127,4798252.66379219
1139.42256390998,1149.189941,491214.887405547,4798250.21184758
1139.42256390998,1151.47998,491216.185973947,4798251.43176771
1144.83642019132,1125.829956,491193.897409203,4798254.01500012
1141.63058051692,1136.51001,491206.864488696,4798251.8880931
1141.63058051692,1129.789917,491205.649577794,4798252.66705723
1141.63058051692,1137.459961,491204.422110018,4798243.7842472
1139.42256390998,1143.26001,491221.12077989,4798243.762565
1136,1142.799927,491290.296709166,4798204.35969291
1136,1152.02002,491295.886700297,4798201.79823486
1136,1139.429932,491297.736417874,4798190.35718576
1136,1137.22998,491297.09663227,4798197.13236661
1136,1131.359985,491303.900850918,4798193.23669328
1136,1133.799927,491311.925001626,4798192.44900202
1136,1132.76001,491323.121255997,4798199.98638136
1136,1123.51001,491330.50074572,4798202.19802504
1136,1143.719971,491324.915012576,4798208.09110059
1136,1145.089966,491315.670104882,4798205.1044711
1136,1138.890015,491313.248651897,4798213.2145977
1136,1137.5,491334.245240074,4798214.40928506
1136,1137.880005,491347.219538396,4798217.83539084
1136,1138.089966,491341.626273326,4798217.84254449
1136,1137.23999,491339.854850832,4798227.17343565
1136,1146.289917,491326.82455429,4798243.29310581
1136,1143.75,491321.873821186,4798238.63513995
1136,1156.390015,491326.268510598,4798252.17822323
1136,1134.390015,491329.330346784,4798237.73714197
1136,1138.97998,491330.552814598,4798242.84410852
1136,1131.5,491320.649636945,4798232.19551649
1136,1158.439941,491302.767697494,4798257.65008241
1136,1128.299927,491304.608136146,4798238.99046721
1136,1140.469971,491300.227671135,4798236.55288564
1136,1133.52002,491296.574900838,4798232.67065526
1136,1139.650024,491283.508672591,4798220.80458051
1136,1131.72998,491283.499518281,4798213.6970687
1136,1152.549927,491296.524770376,4798193.69039542
1136,1133.01001,491279.858746135,4798219.14345666
1136,1131.209961,491279.853880872,4798215.36759101
1136,1128.179932,491274.911828793,4798217.4840068
1136,1135.059937,491265.603909407,4798228.49046416
1136,1118.709961,491271.197165766,4798228.48324766
1136,1123.780029,491271.764597571,4798228.48251581
1136,1133.309937,491278.559038136,4798217.03508541
1136,1130.51001,491266.255699252,4798231.04388933
1136,1143.650024,491277.332232367,4798208.59648227
1136,1141.849976,491279.84071606,4798205.1505429
1136,1138.27002,491279.199375653,4798210.70412204
1136,1132,491281.065373169,4798211.92332336
1136,1141.900024,491279.850589667,4798212.81332897
1136,1129.419922,491276.13205078,4798220.81408545
1136,1135.719971,491283.502665074,4798216.14027588
1136,1123.099976,491281.066517776,4798212.81176233
1136,1140.559937,491291.526214692,4798214.90834088
1136,1165.47998,491282.921070756,4798205.14657452
1136,1139.819946,491278.557463847,4798215.81348182
1136,1147.410034,491281.635524624,4798214.0326349
1136,1143.01001,491282.932085238,4798213.69779956
1136,1134.699951,491285.369804359,4798218.24791737
1136,1142.76001,491279.857601367,4798218.25501768
1136,1140.359985,491279.858746135,4798219.14345666
1136,1133.359985,491288.444720803,4798214.02386637
1136,1119.689941,491279.861464959,4798221.25349924
1136,1133.02002,491282.290027852,4798218.69610413
1136,1144.160034,491284.800798535,4798217.02704448
1136,1144.160034,491286.577581318,4798211.91622404
1136,1138.609985,491284.151159744,4798216.13944066
1136,1146.380005,491286.578725201,4798212.80466301
1136,1153.27002,491292.169851095,4798211.13164081
1136,1140.48999,491276.13104868,4798220.03670134
1136,1133.630005,491282.29231675,4798220.47298209
1136,1134.390015,491274.27536203,4798226.81345223
1136,1128.97998,491279.203668847,4798214.03576818
1136,1134.160034,491277.998761703,4798222.58856031
1136,1146.780029,491283.500519533,4798214.4744528
1136,1134.77002,491283.502235966,4798215.80711126
1136,1137.829956,491297.766406211,4798213.67870833
1136,1138.400024,491291.526786309,4798215.35256036
1136,1144.329956,491290.313002524,4798217.01994819
1136,1135.939941,491292.165992968,4798208.1331593
1136,1147.599976,491286.027164517,4798225.13248445
1136,1144.660034,491294.054989818,4798227.23219861
1136,1144.349976,491294.698483581,4798223.34444384
1136,1144.390015,491309.544762559,4798232.65398777
1136,1141.869995,491307.698317604,4798246.64929656
1136,1138.319946,491308.924650926,4798254.75474101
1136,1131.77002,491305.844318827,4798254.75869758
1136,1130.829956,491300.899575192,4798254.76505185
1136,1131.030029,491302.759562355,4798251.31995433
1136,1130.119995,491299.690079383,4798259.76408449
1136,1140.880005,491303.976625154,4798252.20683083
1136,1112.349976,491301.53707506,4798246.2129927
1136,1122.609985,491302.1143539,4798253.87504996
1136,1147.089966,491300.240091485,4798246.21465987
1136,1143.48999,491302.751427226,4798244.98982631
1136,1143.809937,491297.152186391,4798240.33271193
1136,1140.76001,491302.094228665,4798238.2163123
1136,1137.98999,491307.027001727,4798228.88134943
1136,1142.799927,491298.361541064,4798235.22262412
1136,1139.880005,491300.853180827,4798218.67221734
1136,1149.059937,491306.995903958,4798204.67138735
1136,1136.219971,491311.922863097,4798190.78317901
1136,1131.660034,491333.560907413,4798186.42428849
1136,1143.209961,491346.000913008,4798215.72690302
1136,1140.660034,491336.657050677,4798198.74743488
1136,1136.900024,491335.461736616,4798214.85194768
1136,1140.329956,491334.876956189,4798201.30398001
1136,1144.829956,491336.650511181,4798193.63891094
1136,1139.709961,491337.945941263,4798192.41564722
1136,1156.380005,491339.803264412,4798186.8605178
1136,1131.099976,491328.620525007,4798189.87332331
1136,1134,491334.215946248,4798191.53198195
1136,1137.589966,491329.280404908,4798198.75688185
1135,1136.569946,491366.597091565,4798347.85612324
1135,1144.530029,491354.161246629,4798321.55194723
1135,1140.199951,491352.952433142,4798327.10624529
1135,1136.839966,491356.677953986,4798324.54721934
1135,1140.380005,491353.511201256,4798320.33117196
1135,1135.25,491354.145072178,4798308.89168988
1136,1140.030029,491353.448910963,4798271.57807714
1136,1137.26001,491324.385021275,4798237.29925956
1136,1138.910034,491318.779805807,4798227.97782264
1136,1135.530029,491318.783082335,4798230.53208474
1136,1148.559937,491307.635698728,4798197.89620736
1136,1144.72998,491292.152418094,4798197.58294669
1135,1137.48999,491318.339028196,4798326.7063411
1135,1137.949951,491326.378110034,4798337.69048513
1135,1140.439941,491330.105891453,4798336.90832277
1135,1135.48999,491338.692322734,4798332.23301468
1135,1143.25,491321.953569755,4798300.8258734
1135.63817428279,1138.679932,491316.987201343,4798283.95187341
1136,1151.72998,491313.853002534,4798241.97708169
1136,1125.789917,491305.159872123,4798226.77370193
1136,1123.089966,491306.453007609,4798223.77355413
